code,dt
AAL,2022-05-11
AAPL,2022-05-11
ABUS,2022-05-11
ADBE,2022-05-11
ADI,2022-05-11
ADMA,2022-05-11
AEP,2022-05-11
AGNC,2022-05-11
AKBA,2022-05-11
ALT,2022-05-11
AMAT,2022-05-11
AMD,2022-05-11
AMGN,2022-05-11
AMZN,2022-05-11
APA,2022-05-11
APPS,2022-05-11
ARCC,2022-05-11
ARDX,2022-05-11
ATER,2022-05-11
ATOS,2022-05-11
AUPH,2022-05-11
AVGO,2022-05-11
AZN,2022-05-11
BCRX,2022-05-11
BGC,2022-05-11
BIDU,2022-05-11
BILI,2022-05-11
BKR,2022-05-11
BLDP,2022-05-11
BLNK,2022-05-11
BYND,2022-05-11
CAN,2022-05-11
CELH,2022-05-11
CG,2022-05-11
CGC,2022-05-11
CHRD,2022-05-11
CLNE,2022-05-11
CMCSA,2022-05-11
COMM,2022-05-11
COST,2022-05-11
CPB,2022-05-11
CPRT,2022-05-11
CRON,2022-05-11
CRWD,2022-05-11
CSCO,2022-05-11
CSGP,2022-05-11
CSX,2022-05-11
CTSH,2022-05-11
CZR,2022-05-11
DBX,2022-05-11
DDOG,2022-05-11
DKNG,2022-05-11
DLTR,2022-05-11
DOCU,2022-05-11
DVAX,2022-05-11
DXCM,2022-05-11
EA,2022-05-11
EBAY,2022-05-11
ENPH,2022-05-11
ERIC,2022-05-11
ESPR,2022-05-11
ETSY,2022-05-11
EXC,2022-05-11
EXEL,2022-05-11
EXPE,2022-05-11
FANG,2022-05-11
FAST,2022-05-11
FITB,2022-05-11
FLEX,2022-05-11
FOLD,2022-05-11
FOXA,2022-05-11
FSLR,2022-05-11
FTNT,2022-05-11
FUTU,2022-05-11
GEN,2022-05-11
GERN,2022-05-11
GEVO,2022-05-11
GILD,2022-05-11
GOOG,2022-05-11
GOOGL,2022-05-11
GPRO,2022-05-11
GT,2022-05-11
HBAN,2022-05-11
HIVE,2022-05-11
HON,2022-05-11
HST,2022-05-11
HUT,2022-05-11
IBRX,2022-05-11
INTC,2022-05-11
IOVA,2022-05-11
IQ,2022-05-11
IRWD,2022-05-11
JBLU,2022-05-11
JD,2022-05-11
KDP,2022-05-11
KHC,2022-05-11
LBTYK,2022-05-11
LRCX,2022-05-11
LYFT,2022-05-11
MAR,2022-05-11
MARA,2022-05-11
MAT,2022-05-11
MCHP,2022-05-11
MCRB,2022-05-11
MDLZ,2022-05-11
META,2022-05-11
MGNI,2022-05-11
MLCO,2022-05-11
MNKD,2022-05-11
MNST,2022-05-11
MOMO,2022-05-11
MRNA,2022-05-11
MRVL,2022-05-11
MSFT,2022-05-11
MSTR,2022-05-11
MTCH,2022-05-11
MU,2022-05-11
MVIS,2022-05-11
NDAQ,2022-05-11
NFLX,2022-05-11
NKTR,2022-05-11
NNDM,2022-05-11
NTES,2022-05-11
NTNX,2022-05-11
NVAX,2022-05-11
NVDA,2022-05-11
NWL,2022-05-11
NWSA,2022-05-11
NXPI,2022-05-11
OCGN,2022-05-11
OKTA,2022-05-11
ON,2022-05-11
OPK,2022-05-11
PAA,2022-05-11
PACB,2022-05-11
PAGP,2022-05-11
PANW,2022-05-11
PARA,2022-05-11
PCAR,2022-05-11
PDD,2022-05-11
PENN,2022-05-11
PEP,2022-05-11
PLUG,2022-05-11
PTEN,2022-05-11
PTON,2022-05-11
PYPL,2022-05-11
QCOM,2022-05-11
QUBT,2022-05-11
QVCGA,2022-05-11
RDFN,2022-05-11
REAL,2022-05-11
RIOT,2022-05-11
ROKU,2022-05-11
ROST,2022-05-11
RUN,2022-05-11
SABR,2022-05-11
SAVA,2022-05-11
SBUX,2022-05-11
SFIX,2022-05-11
SGMO,2022-05-11
SIRI,2022-05-11
SLM,2022-05-11
SMCI,2022-05-11
SNDL,2022-05-11
SONO,2022-05-11
STNE,2022-05-11
STX,2022-05-11
TCOM,2022-05-11
TGTX,2022-05-11
TIGR,2022-05-11
TLRY,2022-05-11
TMUS,2022-05-11
TRIP,2022-05-11
TSCO,2022-05-11
TSLA,2022-05-11
TTD,2022-05-11
TXN,2022-05-11
UAL,2022-05-11
UNIT,2022-05-11
VERU,2022-05-11
VKTX,2022-05-11
VLY,2022-05-11
VOD,2022-05-11
VTRS,2022-05-11
VXRT,2022-05-11
WBA,2022-05-11
WBD,2022-05-11
WDAY,2022-05-11
WDC,2022-05-11
WEN,2022-05-11
WW,2022-05-11
WYNN,2022-05-11
XEL,2022-05-11
XP,2022-05-11
XRAY,2022-05-11
XRX,2022-05-11
Z,2022-05-11
ZION,2022-05-11
ZM,2022-05-11
ZS,2022-05-11
