code,dt
AAL,2020-05-13
AAPL,2020-05-13
AGNC,2020-05-13
AMAT,2020-05-13
AMD,2020-05-13
AMZN,2020-05-13
APA,2020-05-13
ARDX,2020-05-13
AVGO,2020-05-13
AZN,2020-05-13
BIDU,2020-05-13
BILI,2020-05-13
BKR,2020-05-13
CAN,2020-05-13
CHRD,2020-05-13
CMCSA,2020-05-13
CPRT,2020-05-13
CRWD,2020-05-13
CSCO,2020-05-13
CSX,2020-05-13
DKNG,2020-05-13
EBAY,2020-05-13
ERIC,2020-05-13
EXC,2020-05-13
FITB,2020-05-13
FLEX,2020-05-13
FTNT,2020-05-13
GEN,2020-05-13
GERN,2020-05-13
GEVO,2020-05-13
GILD,2020-05-13
GOOG,2020-05-13
GOOGL,2020-05-13
GT,2020-05-13
HBAN,2020-05-13
HST,2020-05-13
INTC,2020-05-13
IOVA,2020-05-13
IQ,2020-05-13
JBLU,2020-05-13
JD,2020-05-13
KDP,2020-05-13
KHC,2020-05-13
LRCX,2020-05-13
LYFT,2020-05-13
MARA,2020-05-13
MCHP,2020-05-13
MDLZ,2020-05-13
META,2020-05-13
MNST,2020-05-13
MRNA,2020-05-13
MRVL,2020-05-13
MSFT,2020-05-13
MSTR,2020-05-13
MU,2020-05-13
MVIS,2020-05-13
NFLX,2020-05-13
NNDM,2020-05-13
NVAX,2020-05-13
NVDA,2020-05-13
NWL,2020-05-13
OCGN,2020-05-13
ON,2020-05-13
OPK,2020-05-13
PAA,2020-05-13
PACB,2020-05-13
PANW,2020-05-13
PARA,2020-05-13
PDD,2020-05-13
PENN,2020-05-13
PEP,2020-05-13
PLUG,2020-05-13
PTEN,2020-05-13
PTON,2020-05-13
PYPL,2020-05-13
QCOM,2020-05-13
QVCGA,2020-05-13
RIOT,2020-05-13
ROKU,2020-05-13
RUN,2020-05-13
SABR,2020-05-13
SBUX,2020-05-13
SMCI,2020-05-13
SNDL,2020-05-13
STNE,2020-05-13
TCOM,2020-05-13
TLRY,2020-05-13
TMUS,2020-05-13
TSCO,2020-05-13
TSLA,2020-05-13
TTD,2020-05-13
TXN,2020-05-13
UAL,2020-05-13
VOD,2020-05-13
VTRS,2020-05-13
VXRT,2020-05-13
WBA,2020-05-13
WBD,2020-05-13
WDC,2020-05-13
ZM,2020-05-13
