code,dt
AAL,2020-08-13
AAPL,2020-08-13
ABUS,2020-08-13
ADBE,2020-08-13
ADI,2020-08-13
ADMA,2020-08-13
AEP,2020-08-13
AGNC,2020-08-13
AKBA,2020-08-13
ALT,2020-08-13
AMAT,2020-08-13
AMD,2020-08-13
AMGN,2020-08-13
AMZN,2020-08-13
APA,2020-08-13
APPS,2020-08-13
ARCC,2020-08-13
ARDX,2020-08-13
ATER,2020-08-13
ATOS,2020-08-13
AUPH,2020-08-13
AVGO,2020-08-13
AZN,2020-08-13
BCRX,2020-08-13
BGC,2020-08-13
BIDU,2020-08-13
BILI,2020-08-13
BKR,2020-08-13
BLDP,2020-08-13
BLNK,2020-08-13
BYND,2020-08-13
CAN,2020-08-13
CELH,2020-08-13
CG,2020-08-13
CGC,2020-08-13
CHRD,2020-08-13
CLNE,2020-08-13
CMCSA,2020-08-13
COMM,2020-08-13
COST,2020-08-13
CPB,2020-08-13
CPRT,2020-08-13
CRON,2020-08-13
CRWD,2020-08-13
CSCO,2020-08-13
CSGP,2020-08-13
CSX,2020-08-13
CTSH,2020-08-13
CZR,2020-08-13
DBX,2020-08-13
DDOG,2020-08-13
DKNG,2020-08-13
DLTR,2020-08-13
DOCU,2020-08-13
DVAX,2020-08-13
DXCM,2020-08-13
EA,2020-08-13
EBAY,2020-08-13
ENPH,2020-08-13
ERIC,2020-08-13
ESPR,2020-08-13
ETSY,2020-08-13
EXC,2020-08-13
EXEL,2020-08-13
EXPE,2020-08-13
FANG,2020-08-13
FAST,2020-08-13
FITB,2020-08-13
FLEX,2020-08-13
FOLD,2020-08-13
FOXA,2020-08-13
FSLR,2020-08-13
FTNT,2020-08-13
FUTU,2020-08-13
GEN,2020-08-13
GERN,2020-08-13
GEVO,2020-08-13
GILD,2020-08-13
GOOG,2020-08-13
GOOGL,2020-08-13
GPRO,2020-08-13
GT,2020-08-13
HBAN,2020-08-13
HIVE,2020-08-13
HON,2020-08-13
HST,2020-08-13
HUT,2020-08-13
IBRX,2020-08-13
INTC,2020-08-13
IOVA,2020-08-13
IQ,2020-08-13
IRWD,2020-08-13
JBLU,2020-08-13
JD,2020-08-13
KDP,2020-08-13
KHC,2020-08-13
LBTYK,2020-08-13
LRCX,2020-08-13
LYFT,2020-08-13
MAR,2020-08-13
MARA,2020-08-13
MAT,2020-08-13
MCHP,2020-08-13
MCRB,2020-08-13
MDLZ,2020-08-13
META,2020-08-13
MGNI,2020-08-13
MLCO,2020-08-13
MNKD,2020-08-13
MNST,2020-08-13
MOMO,2020-08-13
MRNA,2020-08-13
MRVL,2020-08-13
MSFT,2020-08-13
MSTR,2020-08-13
MTCH,2020-08-13
MU,2020-08-13
MVIS,2020-08-13
NDAQ,2020-08-13
NFLX,2020-08-13
NKTR,2020-08-13
NNDM,2020-08-13
NTES,2020-08-13
NTNX,2020-08-13
NVAX,2020-08-13
NVDA,2020-08-13
NWL,2020-08-13
NWSA,2020-08-13
NXPI,2020-08-13
OCGN,2020-08-13
OKTA,2020-08-13
ON,2020-08-13
OPK,2020-08-13
PAA,2020-08-13
PACB,2020-08-13
PAGP,2020-08-13
PANW,2020-08-13
PARA,2020-08-13
PCAR,2020-08-13
PDD,2020-08-13
PENN,2020-08-13
PEP,2020-08-13
PLUG,2020-08-13
PTEN,2020-08-13
PTON,2020-08-13
PYPL,2020-08-13
QCOM,2020-08-13
QUBT,2020-08-13
QVCGA,2020-08-13
RDFN,2020-08-13
REAL,2020-08-13
RIOT,2020-08-13
ROKU,2020-08-13
ROST,2020-08-13
RUN,2020-08-13
SABR,2020-08-13
SAVA,2020-08-13
SBUX,2020-08-13
SFIX,2020-08-13
SGMO,2020-08-13
SIRI,2020-08-13
SLM,2020-08-13
SMCI,2020-08-13
SNDL,2020-08-13
SONO,2020-08-13
STNE,2020-08-13
STX,2020-08-13
TCOM,2020-08-13
TGTX,2020-08-13
TIGR,2020-08-13
TLRY,2020-08-13
TMUS,2020-08-13
TRIP,2020-08-13
TSCO,2020-08-13
TSLA,2020-08-13
TTD,2020-08-13
TXN,2020-08-13
UAL,2020-08-13
UNIT,2020-08-13
VERU,2020-08-13
VKTX,2020-08-13
VLY,2020-08-13
VOD,2020-08-13
VTRS,2020-08-13
VXRT,2020-08-13
WBA,2020-08-13
WBD,2020-08-13
WDAY,2020-08-13
WDC,2020-08-13
WEN,2020-08-13
WW,2020-08-13
WYNN,2020-08-13
XEL,2020-08-13
XP,2020-08-13
XRAY,2020-08-13
XRX,2020-08-13
Z,2020-08-13
ZION,2020-08-13
ZM,2020-08-13
ZS,2020-08-13
