code,dt
000001SZ,2023-03-27
000002SZ,2023-03-27
000157SZ,2023-03-27
000166SZ,2023-03-27
000333SZ,2023-03-27
000338SZ,2023-03-27
000538SZ,2023-03-27
000568SZ,2023-03-27
000596SZ,2023-03-27
000617SZ,2023-03-27
000625SZ,2023-03-27
000651SZ,2023-03-27
000661SZ,2023-03-27
000708SZ,2023-03-27
000725SZ,2023-03-27
000768SZ,2023-03-27
000776SZ,2023-03-27
000786SZ,2023-03-27
000800SZ,2023-03-27
000807SZ,2023-03-27
000858SZ,2023-03-27
000876SZ,2023-03-27
000895SZ,2023-03-27
000938SZ,2023-03-27
000963SZ,2023-03-27
000999SZ,2023-03-27
001965SZ,2023-03-27
002001SZ,2023-03-27
002007SZ,2023-03-27
002027SZ,2023-03-27
002028SZ,2023-03-27
002050SZ,2023-03-27
002129SZ,2023-03-27
002179SZ,2023-03-27
002230SZ,2023-03-27
002236SZ,2023-03-27
002241SZ,2023-03-27
002271SZ,2023-03-27
002304SZ,2023-03-27
002311SZ,2023-03-27
002371SZ,2023-03-27
002415SZ,2023-03-27
002422SZ,2023-03-27
002459SZ,2023-03-27
002460SZ,2023-03-27
002463SZ,2023-03-27
002466SZ,2023-03-27
002475SZ,2023-03-27
002493SZ,2023-03-27
002555SZ,2023-03-27
002594SZ,2023-03-27
002601SZ,2023-03-27
002648SZ,2023-03-27
002709SZ,2023-03-27
002714SZ,2023-03-27
002916SZ,2023-03-27
002920SZ,2023-03-27
002938SZ,2023-03-27
003816SZ,2023-03-27
300014SZ,2023-03-27
300033SZ,2023-03-27
300059SZ,2023-03-27
300122SZ,2023-03-27
300124SZ,2023-03-27
300274SZ,2023-03-27
300308SZ,2023-03-27
300316SZ,2023-03-27
300347SZ,2023-03-27
300394SZ,2023-03-27
300408SZ,2023-03-27
300413SZ,2023-03-27
300418SZ,2023-03-27
300433SZ,2023-03-27
300450SZ,2023-03-27
300498SZ,2023-03-27
300502SZ,2023-03-27
300628SZ,2023-03-27
300661SZ,2023-03-27
300750SZ,2023-03-27
300759SZ,2023-03-27
300760SZ,2023-03-27
300782SZ,2023-03-27
600000SS,2023-03-27
600010SS,2023-03-27
600011SS,2023-03-27
600015SS,2023-03-27
600016SS,2023-03-27
600018SS,2023-03-27
600019SS,2023-03-27
600023SS,2023-03-27
600025SS,2023-03-27
600026SS,2023-03-27
600028SS,2023-03-27
600029SS,2023-03-27
600031SS,2023-03-27
600036SS,2023-03-27
600048SS,2023-03-27
600050SS,2023-03-27
600061SS,2023-03-27
600085SS,2023-03-27
600089SS,2023-03-27
600104SS,2023-03-27
600111SS,2023-03-27
600115SS,2023-03-27
600161SS,2023-03-27
600183SS,2023-03-27
600188SS,2023-03-27
600196SS,2023-03-27
600219SS,2023-03-27
600233SS,2023-03-27
600276SS,2023-03-27
600309SS,2023-03-27
600332SS,2023-03-27
600346SS,2023-03-27
600362SS,2023-03-27
600377SS,2023-03-27
600406SS,2023-03-27
600415SS,2023-03-27
600426SS,2023-03-27
600436SS,2023-03-27
600438SS,2023-03-27
600489SS,2023-03-27
600519SS,2023-03-27
600570SS,2023-03-27
600585SS,2023-03-27
600588SS,2023-03-27
600600SS,2023-03-27
600660SS,2023-03-27
600674SS,2023-03-27
600741SS,2023-03-27
600760SS,2023-03-27
600795SS,2023-03-27
600809SS,2023-03-27
600875SS,2023-03-27
600886SS,2023-03-27
600887SS,2023-03-27
600926SS,2023-03-27
600989SS,2023-03-27
601006SS,2023-03-27
601009SS,2023-03-27
601012SS,2023-03-27
601021SS,2023-03-27
601058SS,2023-03-27
601066SS,2023-03-27
601088SS,2023-03-27
601100SS,2023-03-27
601117SS,2023-03-27
601138SS,2023-03-27
601166SS,2023-03-27
601169SS,2023-03-27
601186SS,2023-03-27
601225SS,2023-03-27
601229SS,2023-03-27
601238SS,2023-03-27
601288SS,2023-03-27
601318SS,2023-03-27
601319SS,2023-03-27
601328SS,2023-03-27
601336SS,2023-03-27
601360SS,2023-03-27
601390SS,2023-03-27
601398SS,2023-03-27
601600SS,2023-03-27
601601SS,2023-03-27
601607SS,2023-03-27
601618SS,2023-03-27
601628SS,2023-03-27
601633SS,2023-03-27
601658SS,2023-03-27
601668SS,2023-03-27
601669SS,2023-03-27
601688SS,2023-03-27
601689SS,2023-03-27
601698SS,2023-03-27
601699SS,2023-03-27
601766SS,2023-03-27
601788SS,2023-03-27
601799SS,2023-03-27
601800SS,2023-03-27
601808SS,2023-03-27
601816SS,2023-03-27
601818SS,2023-03-27
601838SS,2023-03-27
601857SS,2023-03-27
601865SS,2023-03-27
601872SS,2023-03-27
601877SS,2023-03-27
601878SS,2023-03-27
601881SS,2023-03-27
601888SS,2023-03-27
601899SS,2023-03-27
601901SS,2023-03-27
601919SS,2023-03-27
601939SS,2023-03-27
601985SS,2023-03-27
601988SS,2023-03-27
601998SS,2023-03-27
603019SS,2023-03-27
603195SS,2023-03-27
603259SS,2023-03-27
603260SS,2023-03-27
603288SS,2023-03-27
603369SS,2023-03-27
603501SS,2023-03-27
603659SS,2023-03-27
603799SS,2023-03-27
603806SS,2023-03-27
603833SS,2023-03-27
603986SS,2023-03-27
603993SS,2023-03-27
688008SS,2023-03-27
688009SS,2023-03-27
688012SS,2023-03-27
688036SS,2023-03-27
688111SS,2023-03-27
688169SS,2023-03-27
688396SS,2023-03-27
