code,dt
000001SZ,2023-05-23
000002SZ,2023-05-23
000157SZ,2023-05-23
000166SZ,2023-05-23
000333SZ,2023-05-23
000338SZ,2023-05-23
000538SZ,2023-05-23
000568SZ,2023-05-23
000596SZ,2023-05-23
000617SZ,2023-05-23
000625SZ,2023-05-23
000651SZ,2023-05-23
000661SZ,2023-05-23
000708SZ,2023-05-23
000725SZ,2023-05-23
000768SZ,2023-05-23
000776SZ,2023-05-23
000786SZ,2023-05-23
000800SZ,2023-05-23
000807SZ,2023-05-23
000858SZ,2023-05-23
000876SZ,2023-05-23
000895SZ,2023-05-23
000938SZ,2023-05-23
000963SZ,2023-05-23
000999SZ,2023-05-23
001965SZ,2023-05-23
002001SZ,2023-05-23
002007SZ,2023-05-23
002027SZ,2023-05-23
002028SZ,2023-05-23
002050SZ,2023-05-23
002129SZ,2023-05-23
002179SZ,2023-05-23
002230SZ,2023-05-23
002236SZ,2023-05-23
002241SZ,2023-05-23
002271SZ,2023-05-23
002304SZ,2023-05-23
002311SZ,2023-05-23
002371SZ,2023-05-23
002415SZ,2023-05-23
002422SZ,2023-05-23
002459SZ,2023-05-23
002460SZ,2023-05-23
002463SZ,2023-05-23
002466SZ,2023-05-23
002475SZ,2023-05-23
002493SZ,2023-05-23
002555SZ,2023-05-23
002594SZ,2023-05-23
002601SZ,2023-05-23
002648SZ,2023-05-23
002709SZ,2023-05-23
002714SZ,2023-05-23
002916SZ,2023-05-23
002920SZ,2023-05-23
002938SZ,2023-05-23
003816SZ,2023-05-23
300014SZ,2023-05-23
300033SZ,2023-05-23
300059SZ,2023-05-23
300122SZ,2023-05-23
300124SZ,2023-05-23
300274SZ,2023-05-23
300308SZ,2023-05-23
300316SZ,2023-05-23
300347SZ,2023-05-23
300394SZ,2023-05-23
300408SZ,2023-05-23
300413SZ,2023-05-23
300418SZ,2023-05-23
300433SZ,2023-05-23
300450SZ,2023-05-23
300498SZ,2023-05-23
300502SZ,2023-05-23
300628SZ,2023-05-23
300661SZ,2023-05-23
300750SZ,2023-05-23
300759SZ,2023-05-23
300760SZ,2023-05-23
300782SZ,2023-05-23
600000SS,2023-05-23
600010SS,2023-05-23
600011SS,2023-05-23
600015SS,2023-05-23
600016SS,2023-05-23
600018SS,2023-05-23
600019SS,2023-05-23
600023SS,2023-05-23
600025SS,2023-05-23
600026SS,2023-05-23
600028SS,2023-05-23
600029SS,2023-05-23
600031SS,2023-05-23
600036SS,2023-05-23
600048SS,2023-05-23
600050SS,2023-05-23
600061SS,2023-05-23
600085SS,2023-05-23
600089SS,2023-05-23
600104SS,2023-05-23
600111SS,2023-05-23
600115SS,2023-05-23
600161SS,2023-05-23
600183SS,2023-05-23
600188SS,2023-05-23
600196SS,2023-05-23
600219SS,2023-05-23
600233SS,2023-05-23
600276SS,2023-05-23
600309SS,2023-05-23
600332SS,2023-05-23
600346SS,2023-05-23
600362SS,2023-05-23
600377SS,2023-05-23
600406SS,2023-05-23
600415SS,2023-05-23
600426SS,2023-05-23
600436SS,2023-05-23
600438SS,2023-05-23
600489SS,2023-05-23
600519SS,2023-05-23
600570SS,2023-05-23
600585SS,2023-05-23
600588SS,2023-05-23
600600SS,2023-05-23
600660SS,2023-05-23
600674SS,2023-05-23
600741SS,2023-05-23
600760SS,2023-05-23
600795SS,2023-05-23
600809SS,2023-05-23
600875SS,2023-05-23
600886SS,2023-05-23
600887SS,2023-05-23
600926SS,2023-05-23
600989SS,2023-05-23
601006SS,2023-05-23
601009SS,2023-05-23
601012SS,2023-05-23
601021SS,2023-05-23
601058SS,2023-05-23
601066SS,2023-05-23
601088SS,2023-05-23
601100SS,2023-05-23
601117SS,2023-05-23
601138SS,2023-05-23
601166SS,2023-05-23
601169SS,2023-05-23
601186SS,2023-05-23
601225SS,2023-05-23
601229SS,2023-05-23
601238SS,2023-05-23
601288SS,2023-05-23
601318SS,2023-05-23
601319SS,2023-05-23
601328SS,2023-05-23
601336SS,2023-05-23
601360SS,2023-05-23
601390SS,2023-05-23
601398SS,2023-05-23
601600SS,2023-05-23
601601SS,2023-05-23
601607SS,2023-05-23
601618SS,2023-05-23
601628SS,2023-05-23
601633SS,2023-05-23
601658SS,2023-05-23
601668SS,2023-05-23
601669SS,2023-05-23
601688SS,2023-05-23
601689SS,2023-05-23
601698SS,2023-05-23
601699SS,2023-05-23
601766SS,2023-05-23
601788SS,2023-05-23
601799SS,2023-05-23
601800SS,2023-05-23
601808SS,2023-05-23
601816SS,2023-05-23
601818SS,2023-05-23
601838SS,2023-05-23
601857SS,2023-05-23
601865SS,2023-05-23
601872SS,2023-05-23
601877SS,2023-05-23
601878SS,2023-05-23
601881SS,2023-05-23
601888SS,2023-05-23
601899SS,2023-05-23
601901SS,2023-05-23
601919SS,2023-05-23
601939SS,2023-05-23
601985SS,2023-05-23
601988SS,2023-05-23
601998SS,2023-05-23
603019SS,2023-05-23
603195SS,2023-05-23
603259SS,2023-05-23
603260SS,2023-05-23
603288SS,2023-05-23
603369SS,2023-05-23
603501SS,2023-05-23
603659SS,2023-05-23
603799SS,2023-05-23
603806SS,2023-05-23
603833SS,2023-05-23
603986SS,2023-05-23
603993SS,2023-05-23
688008SS,2023-05-23
688009SS,2023-05-23
688012SS,2023-05-23
688036SS,2023-05-23
688111SS,2023-05-23
688169SS,2023-05-23
688396SS,2023-05-23
