code,dt
000001SZ,2021-01-20
000002SZ,2021-01-20
000157SZ,2021-01-20
000166SZ,2021-01-20
000333SZ,2021-01-20
000338SZ,2021-01-20
000538SZ,2021-01-20
000568SZ,2021-01-20
000596SZ,2021-01-20
000617SZ,2021-01-20
000625SZ,2021-01-20
000651SZ,2021-01-20
000661SZ,2021-01-20
000708SZ,2021-01-20
000725SZ,2021-01-20
000768SZ,2021-01-20
000776SZ,2021-01-20
000786SZ,2021-01-20
000800SZ,2021-01-20
000807SZ,2021-01-20
000858SZ,2021-01-20
000876SZ,2021-01-20
000895SZ,2021-01-20
000938SZ,2021-01-20
000963SZ,2021-01-20
000999SZ,2021-01-20
001965SZ,2021-01-20
002001SZ,2021-01-20
002007SZ,2021-01-20
002027SZ,2021-01-20
002028SZ,2021-01-20
002050SZ,2021-01-20
002129SZ,2021-01-20
002179SZ,2021-01-20
002230SZ,2021-01-20
002236SZ,2021-01-20
002241SZ,2021-01-20
002271SZ,2021-01-20
002304SZ,2021-01-20
002311SZ,2021-01-20
002371SZ,2021-01-20
002415SZ,2021-01-20
002422SZ,2021-01-20
002459SZ,2021-01-20
002460SZ,2021-01-20
002463SZ,2021-01-20
002466SZ,2021-01-20
002475SZ,2021-01-20
002493SZ,2021-01-20
002555SZ,2021-01-20
002594SZ,2021-01-20
002601SZ,2021-01-20
002648SZ,2021-01-20
002709SZ,2021-01-20
002714SZ,2021-01-20
002916SZ,2021-01-20
002920SZ,2021-01-20
002938SZ,2021-01-20
003816SZ,2021-01-20
300014SZ,2021-01-20
300033SZ,2021-01-20
300059SZ,2021-01-20
300122SZ,2021-01-20
300124SZ,2021-01-20
300274SZ,2021-01-20
300308SZ,2021-01-20
300316SZ,2021-01-20
300347SZ,2021-01-20
300394SZ,2021-01-20
300408SZ,2021-01-20
300413SZ,2021-01-20
300418SZ,2021-01-20
300433SZ,2021-01-20
300450SZ,2021-01-20
300498SZ,2021-01-20
300502SZ,2021-01-20
300628SZ,2021-01-20
300661SZ,2021-01-20
300750SZ,2021-01-20
300759SZ,2021-01-20
300760SZ,2021-01-20
300782SZ,2021-01-20
600000SS,2021-01-20
600010SS,2021-01-20
600011SS,2021-01-20
600015SS,2021-01-20
600016SS,2021-01-20
600018SS,2021-01-20
600019SS,2021-01-20
600023SS,2021-01-20
600025SS,2021-01-20
600026SS,2021-01-20
600028SS,2021-01-20
600029SS,2021-01-20
600031SS,2021-01-20
600036SS,2021-01-20
600048SS,2021-01-20
600050SS,2021-01-20
600061SS,2021-01-20
600085SS,2021-01-20
600089SS,2021-01-20
600104SS,2021-01-20
600111SS,2021-01-20
600115SS,2021-01-20
600161SS,2021-01-20
600183SS,2021-01-20
600188SS,2021-01-20
600196SS,2021-01-20
600219SS,2021-01-20
600233SS,2021-01-20
600276SS,2021-01-20
600309SS,2021-01-20
600332SS,2021-01-20
600346SS,2021-01-20
600362SS,2021-01-20
600377SS,2021-01-20
600406SS,2021-01-20
600415SS,2021-01-20
600426SS,2021-01-20
600436SS,2021-01-20
600438SS,2021-01-20
600489SS,2021-01-20
600519SS,2021-01-20
600570SS,2021-01-20
600585SS,2021-01-20
600588SS,2021-01-20
600600SS,2021-01-20
600660SS,2021-01-20
600674SS,2021-01-20
600741SS,2021-01-20
600760SS,2021-01-20
600795SS,2021-01-20
600809SS,2021-01-20
600875SS,2021-01-20
600886SS,2021-01-20
600887SS,2021-01-20
600926SS,2021-01-20
600989SS,2021-01-20
601006SS,2021-01-20
601009SS,2021-01-20
601012SS,2021-01-20
601021SS,2021-01-20
601058SS,2021-01-20
601066SS,2021-01-20
601088SS,2021-01-20
601100SS,2021-01-20
601117SS,2021-01-20
601138SS,2021-01-20
601166SS,2021-01-20
601169SS,2021-01-20
601186SS,2021-01-20
601225SS,2021-01-20
601229SS,2021-01-20
601238SS,2021-01-20
601288SS,2021-01-20
601318SS,2021-01-20
601319SS,2021-01-20
601328SS,2021-01-20
601336SS,2021-01-20
601360SS,2021-01-20
601390SS,2021-01-20
601398SS,2021-01-20
601600SS,2021-01-20
601601SS,2021-01-20
601607SS,2021-01-20
601618SS,2021-01-20
601628SS,2021-01-20
601633SS,2021-01-20
601658SS,2021-01-20
601668SS,2021-01-20
601669SS,2021-01-20
601688SS,2021-01-20
601689SS,2021-01-20
601698SS,2021-01-20
601699SS,2021-01-20
601766SS,2021-01-20
601788SS,2021-01-20
601799SS,2021-01-20
601800SS,2021-01-20
601808SS,2021-01-20
601816SS,2021-01-20
601818SS,2021-01-20
601838SS,2021-01-20
601857SS,2021-01-20
601865SS,2021-01-20
601872SS,2021-01-20
601877SS,2021-01-20
601878SS,2021-01-20
601881SS,2021-01-20
601888SS,2021-01-20
601899SS,2021-01-20
601901SS,2021-01-20
601919SS,2021-01-20
601939SS,2021-01-20
601985SS,2021-01-20
601988SS,2021-01-20
601998SS,2021-01-20
603019SS,2021-01-20
603195SS,2021-01-20
603259SS,2021-01-20
603260SS,2021-01-20
603288SS,2021-01-20
603369SS,2021-01-20
603501SS,2021-01-20
603659SS,2021-01-20
603799SS,2021-01-20
603806SS,2021-01-20
603833SS,2021-01-20
603986SS,2021-01-20
603993SS,2021-01-20
688008SS,2021-01-20
688009SS,2021-01-20
688012SS,2021-01-20
688036SS,2021-01-20
688111SS,2021-01-20
688169SS,2021-01-20
688396SS,2021-01-20
