code,dt
A,2021-01-29
AAPL,2021-01-29
ABBV,2021-01-29
ABT,2021-01-29
ACGL,2021-01-29
ACN,2021-01-29
ADBE,2021-01-29
ADI,2021-01-29
ADM,2021-01-29
ADP,2021-01-29
ADSK,2021-01-29
AEE,2021-01-29
AEP,2021-01-29
AES,2021-01-29
AFL,2021-01-29
AIG,2021-01-29
AIZ,2021-01-29
AJG,2021-01-29
AKAM,2021-01-29
ALB,2021-01-29
ALGN,2021-01-29
ALL,2021-01-29
ALLE,2021-01-29
AMAT,2021-01-29
AMCR,2021-01-29
AMD,2021-01-29
AME,2021-01-29
AMGN,2021-01-29
AMP,2021-01-29
AMT,2021-01-29
AMZN,2021-01-29
ANET,2021-01-29
ANSS,2021-01-29
AON,2021-01-29
AOS,2021-01-29
APA,2021-01-29
APD,2021-01-29
APH,2021-01-29
APO,2021-01-29
APTV,2021-01-29
ARE,2021-01-29
ATO,2021-01-29
AVB,2021-01-29
AVGO,2021-01-29
AVY,2021-01-29
AWK,2021-01-29
AXON,2021-01-29
AXP,2021-01-29
AZO,2021-01-29
BA,2021-01-29
BAC,2021-01-29
BALL,2021-01-29
BAX,2021-01-29
BBY,2021-01-29
BDX,2021-01-29
BEN,2021-01-29
BG,2021-01-29
BK,2021-01-29
BKNG,2021-01-29
BKR,2021-01-29
BLDR,2021-01-29
BLK,2021-01-29
BMY,2021-01-29
BR,2021-01-29
BRO,2021-01-29
BSX,2021-01-29
BX,2021-01-29
BXP,2021-01-29
C,2021-01-29
CAG,2021-01-29
CAH,2021-01-29
CAT,2021-01-29
CB,2021-01-29
CBOE,2021-01-29
CBRE,2021-01-29
CCL,2021-01-29
CDNS,2021-01-29
CDW,2021-01-29
CF,2021-01-29
CFG,2021-01-29
CHD,2021-01-29
CHRW,2021-01-29
CHTR,2021-01-29
CI,2021-01-29
CINF,2021-01-29
CL,2021-01-29
CLX,2021-01-29
CMCSA,2021-01-29
CME,2021-01-29
CMG,2021-01-29
CMI,2021-01-29
CMS,2021-01-29
CNC,2021-01-29
CNP,2021-01-29
COF,2021-01-29
COO,2021-01-29
COP,2021-01-29
COR,2021-01-29
COST,2021-01-29
CPAY,2021-01-29
CPB,2021-01-29
CPRT,2021-01-29
CPT,2021-01-29
CRL,2021-01-29
CRM,2021-01-29
CRWD,2021-01-29
CSCO,2021-01-29
CSGP,2021-01-29
CSX,2021-01-29
CTAS,2021-01-29
CTRA,2021-01-29
CTSH,2021-01-29
CTVA,2021-01-29
CVS,2021-01-29
CVX,2021-01-29
CZR,2021-01-29
D,2021-01-29
DAL,2021-01-29
DAY,2021-01-29
DD,2021-01-29
DE,2021-01-29
DECK,2021-01-29
DELL,2021-01-29
DFS,2021-01-29
DG,2021-01-29
DGX,2021-01-29
DHI,2021-01-29
DHR,2021-01-29
DIS,2021-01-29
DLR,2021-01-29
DLTR,2021-01-29
DOC,2021-01-29
DOV,2021-01-29
DOW,2021-01-29
DPZ,2021-01-29
DRI,2021-01-29
DTE,2021-01-29
DUK,2021-01-29
DVA,2021-01-29
DVN,2021-01-29
DXCM,2021-01-29
EA,2021-01-29
EBAY,2021-01-29
ECL,2021-01-29
ED,2021-01-29
EFX,2021-01-29
EG,2021-01-29
