code,dt
AAL,2022-04-29
AAPL,2022-04-29
ABUS,2022-04-29
ADBE,2022-04-29
ADI,2022-04-29
ADMA,2022-04-29
AEP,2022-04-29
AGNC,2022-04-29
AKBA,2022-04-29
ALT,2022-04-29
AMAT,2022-04-29
AMD,2022-04-29
AMGN,2022-04-29
AMZN,2022-04-29
APA,2022-04-29
APPS,2022-04-29
ARCC,2022-04-29
ARDX,2022-04-29
ATER,2022-04-29
ATOS,2022-04-29
AUPH,2022-04-29
AVGO,2022-04-29
AZN,2022-04-29
BCRX,2022-04-29
BGC,2022-04-29
BIDU,2022-04-29
BILI,2022-04-29
BKR,2022-04-29
BLDP,2022-04-29
BLNK,2022-04-29
BYND,2022-04-29
CAN,2022-04-29
CELH,2022-04-29
CG,2022-04-29
CGC,2022-04-29
CHRD,2022-04-29
CLNE,2022-04-29
CMCSA,2022-04-29
COMM,2022-04-29
COST,2022-04-29
CPB,2022-04-29
CPRT,2022-04-29
CRON,2022-04-29
CRWD,2022-04-29
CSCO,2022-04-29
CSGP,2022-04-29
CSX,2022-04-29
CTSH,2022-04-29
CZR,2022-04-29
DBX,2022-04-29
DDOG,2022-04-29
DKNG,2022-04-29
DLTR,2022-04-29
DOCU,2022-04-29
DVAX,2022-04-29
DXCM,2022-04-29
EA,2022-04-29
EBAY,2022-04-29
ENPH,2022-04-29
ERIC,2022-04-29
ESPR,2022-04-29
ETSY,2022-04-29
EXC,2022-04-29
EXEL,2022-04-29
EXPE,2022-04-29
FANG,2022-04-29
FAST,2022-04-29
FITB,2022-04-29
FLEX,2022-04-29
FOLD,2022-04-29
FOXA,2022-04-29
FSLR,2022-04-29
FTNT,2022-04-29
FUTU,2022-04-29
GEN,2022-04-29
GERN,2022-04-29
GEVO,2022-04-29
GILD,2022-04-29
GOOG,2022-04-29
GOOGL,2022-04-29
GPRO,2022-04-29
GT,2022-04-29
HBAN,2022-04-29
HIVE,2022-04-29
HON,2022-04-29
HST,2022-04-29
HUT,2022-04-29
IBRX,2022-04-29
INTC,2022-04-29
IOVA,2022-04-29
IQ,2022-04-29
IRWD,2022-04-29
JBLU,2022-04-29
JD,2022-04-29
KDP,2022-04-29
KHC,2022-04-29
LBTYK,2022-04-29
LRCX,2022-04-29
LYFT,2022-04-29
MAR,2022-04-29
MARA,2022-04-29
MAT,2022-04-29
MCHP,2022-04-29
MCRB,2022-04-29
MDLZ,2022-04-29
META,2022-04-29
MGNI,2022-04-29
MLCO,2022-04-29
MNKD,2022-04-29
MNST,2022-04-29
MOMO,2022-04-29
MRNA,2022-04-29
MRVL,2022-04-29
MSFT,2022-04-29
MSTR,2022-04-29
MTCH,2022-04-29
MU,2022-04-29
MVIS,2022-04-29
NDAQ,2022-04-29
NFLX,2022-04-29
NKTR,2022-04-29
NNDM,2022-04-29
NTES,2022-04-29
NTNX,2022-04-29
NVAX,2022-04-29
NVDA,2022-04-29
NWL,2022-04-29
NWSA,2022-04-29
NXPI,2022-04-29
OCGN,2022-04-29
OKTA,2022-04-29
ON,2022-04-29
OPK,2022-04-29
PAA,2022-04-29
PACB,2022-04-29
PAGP,2022-04-29
PANW,2022-04-29
PARA,2022-04-29
PCAR,2022-04-29
PDD,2022-04-29
PENN,2022-04-29
PEP,2022-04-29
PLUG,2022-04-29
PTEN,2022-04-29
PTON,2022-04-29
PYPL,2022-04-29
QCOM,2022-04-29
QUBT,2022-04-29
QVCGA,2022-04-29
RDFN,2022-04-29
REAL,2022-04-29
RIOT,2022-04-29
ROKU,2022-04-29
ROST,2022-04-29
RUN,2022-04-29
SABR,2022-04-29
SAVA,2022-04-29
SBUX,2022-04-29
SFIX,2022-04-29
SGMO,2022-04-29
SIRI,2022-04-29
SLM,2022-04-29
SMCI,2022-04-29
SNDL,2022-04-29
SONO,2022-04-29
STNE,2022-04-29
STX,2022-04-29
TCOM,2022-04-29
TGTX,2022-04-29
TIGR,2022-04-29
TLRY,2022-04-29
TMUS,2022-04-29
TRIP,2022-04-29
TSCO,2022-04-29
TSLA,2022-04-29
TTD,2022-04-29
TXN,2022-04-29
UAL,2022-04-29
UNIT,2022-04-29
VERU,2022-04-29
VKTX,2022-04-29
VLY,2022-04-29
VOD,2022-04-29
VTRS,2022-04-29
VXRT,2022-04-29
WBA,2022-04-29
WBD,2022-04-29
WDAY,2022-04-29
WDC,2022-04-29
WEN,2022-04-29
WW,2022-04-29
WYNN,2022-04-29
XEL,2022-04-29
XP,2022-04-29
XRAY,2022-04-29
XRX,2022-04-29
Z,2022-04-29
ZION,2022-04-29
ZM,2022-04-29
ZS,2022-04-29
