code,dt
000001SZ,2023-04-26
000002SZ,2023-04-26
000157SZ,2023-04-26
000166SZ,2023-04-26
000333SZ,2023-04-26
000338SZ,2023-04-26
000538SZ,2023-04-26
000568SZ,2023-04-26
000596SZ,2023-04-26
000617SZ,2023-04-26
000625SZ,2023-04-26
000651SZ,2023-04-26
000661SZ,2023-04-26
000708SZ,2023-04-26
000725SZ,2023-04-26
000768SZ,2023-04-26
000776SZ,2023-04-26
000786SZ,2023-04-26
000800SZ,2023-04-26
000807SZ,2023-04-26
000858SZ,2023-04-26
000876SZ,2023-04-26
000895SZ,2023-04-26
000938SZ,2023-04-26
000963SZ,2023-04-26
000999SZ,2023-04-26
001965SZ,2023-04-26
002001SZ,2023-04-26
002007SZ,2023-04-26
002027SZ,2023-04-26
002028SZ,2023-04-26
002050SZ,2023-04-26
002129SZ,2023-04-26
002179SZ,2023-04-26
002230SZ,2023-04-26
002236SZ,2023-04-26
002241SZ,2023-04-26
002271SZ,2023-04-26
002304SZ,2023-04-26
002311SZ,2023-04-26
002371SZ,2023-04-26
002415SZ,2023-04-26
002422SZ,2023-04-26
002459SZ,2023-04-26
002460SZ,2023-04-26
002463SZ,2023-04-26
002466SZ,2023-04-26
002475SZ,2023-04-26
002493SZ,2023-04-26
002555SZ,2023-04-26
002594SZ,2023-04-26
002601SZ,2023-04-26
002648SZ,2023-04-26
002709SZ,2023-04-26
002714SZ,2023-04-26
002916SZ,2023-04-26
002920SZ,2023-04-26
002938SZ,2023-04-26
003816SZ,2023-04-26
300014SZ,2023-04-26
300033SZ,2023-04-26
300059SZ,2023-04-26
300122SZ,2023-04-26
300124SZ,2023-04-26
300274SZ,2023-04-26
300308SZ,2023-04-26
300316SZ,2023-04-26
300347SZ,2023-04-26
300394SZ,2023-04-26
300408SZ,2023-04-26
300413SZ,2023-04-26
300418SZ,2023-04-26
300433SZ,2023-04-26
300450SZ,2023-04-26
300498SZ,2023-04-26
300502SZ,2023-04-26
300628SZ,2023-04-26
300661SZ,2023-04-26
300750SZ,2023-04-26
300759SZ,2023-04-26
300760SZ,2023-04-26
300782SZ,2023-04-26
600000SS,2023-04-26
600010SS,2023-04-26
600011SS,2023-04-26
600015SS,2023-04-26
600016SS,2023-04-26
600018SS,2023-04-26
600019SS,2023-04-26
600023SS,2023-04-26
600025SS,2023-04-26
600026SS,2023-04-26
600028SS,2023-04-26
600029SS,2023-04-26
600031SS,2023-04-26
600036SS,2023-04-26
600048SS,2023-04-26
600050SS,2023-04-26
600061SS,2023-04-26
600085SS,2023-04-26
600089SS,2023-04-26
600104SS,2023-04-26
600111SS,2023-04-26
600115SS,2023-04-26
600161SS,2023-04-26
600183SS,2023-04-26
600188SS,2023-04-26
600196SS,2023-04-26
600219SS,2023-04-26
600233SS,2023-04-26
600276SS,2023-04-26
600309SS,2023-04-26
600332SS,2023-04-26
600346SS,2023-04-26
600362SS,2023-04-26
600377SS,2023-04-26
600406SS,2023-04-26
600415SS,2023-04-26
600426SS,2023-04-26
600436SS,2023-04-26
600438SS,2023-04-26
600489SS,2023-04-26
600519SS,2023-04-26
600570SS,2023-04-26
600585SS,2023-04-26
600588SS,2023-04-26
600600SS,2023-04-26
600660SS,2023-04-26
600674SS,2023-04-26
600741SS,2023-04-26
600760SS,2023-04-26
600795SS,2023-04-26
600809SS,2023-04-26
600875SS,2023-04-26
600886SS,2023-04-26
600887SS,2023-04-26
600926SS,2023-04-26
600989SS,2023-04-26
601006SS,2023-04-26
601009SS,2023-04-26
601012SS,2023-04-26
601021SS,2023-04-26
601058SS,2023-04-26
601066SS,2023-04-26
601088SS,2023-04-26
601100SS,2023-04-26
601117SS,2023-04-26
601138SS,2023-04-26
601166SS,2023-04-26
601169SS,2023-04-26
601186SS,2023-04-26
601225SS,2023-04-26
601229SS,2023-04-26
601238SS,2023-04-26
601288SS,2023-04-26
601318SS,2023-04-26
601319SS,2023-04-26
601328SS,2023-04-26
601336SS,2023-04-26
601360SS,2023-04-26
601390SS,2023-04-26
601398SS,2023-04-26
601600SS,2023-04-26
601601SS,2023-04-26
601607SS,2023-04-26
601618SS,2023-04-26
601628SS,2023-04-26
601633SS,2023-04-26
601658SS,2023-04-26
601668SS,2023-04-26
601669SS,2023-04-26
601688SS,2023-04-26
601689SS,2023-04-26
601698SS,2023-04-26
601699SS,2023-04-26
601766SS,2023-04-26
601788SS,2023-04-26
601799SS,2023-04-26
601800SS,2023-04-26
601808SS,2023-04-26
601816SS,2023-04-26
601818SS,2023-04-26
601838SS,2023-04-26
601857SS,2023-04-26
601865SS,2023-04-26
601872SS,2023-04-26
601877SS,2023-04-26
601878SS,2023-04-26
601881SS,2023-04-26
601888SS,2023-04-26
601899SS,2023-04-26
601901SS,2023-04-26
601919SS,2023-04-26
601939SS,2023-04-26
601985SS,2023-04-26
601988SS,2023-04-26
601998SS,2023-04-26
603019SS,2023-04-26
603195SS,2023-04-26
603259SS,2023-04-26
603260SS,2023-04-26
603288SS,2023-04-26
603369SS,2023-04-26
603501SS,2023-04-26
603659SS,2023-04-26
603799SS,2023-04-26
603806SS,2023-04-26
603833SS,2023-04-26
603986SS,2023-04-26
603993SS,2023-04-26
688008SS,2023-04-26
688009SS,2023-04-26
688012SS,2023-04-26
688036SS,2023-04-26
688111SS,2023-04-26
688169SS,2023-04-26
688396SS,2023-04-26
