code,dt
000001SZ,2022-09-29
000002SZ,2022-09-29
000157SZ,2022-09-29
000166SZ,2022-09-29
000333SZ,2022-09-29
000338SZ,2022-09-29
000538SZ,2022-09-29
000568SZ,2022-09-29
000596SZ,2022-09-29
000617SZ,2022-09-29
000625SZ,2022-09-29
000651SZ,2022-09-29
000661SZ,2022-09-29
000708SZ,2022-09-29
000725SZ,2022-09-29
000768SZ,2022-09-29
000776SZ,2022-09-29
000786SZ,2022-09-29
000800SZ,2022-09-29
000807SZ,2022-09-29
000858SZ,2022-09-29
000876SZ,2022-09-29
000895SZ,2022-09-29
000938SZ,2022-09-29
000963SZ,2022-09-29
000999SZ,2022-09-29
001965SZ,2022-09-29
002001SZ,2022-09-29
002007SZ,2022-09-29
002027SZ,2022-09-29
002028SZ,2022-09-29
002050SZ,2022-09-29
002129SZ,2022-09-29
002179SZ,2022-09-29
002230SZ,2022-09-29
002236SZ,2022-09-29
002241SZ,2022-09-29
002271SZ,2022-09-29
002304SZ,2022-09-29
002311SZ,2022-09-29
002371SZ,2022-09-29
002415SZ,2022-09-29
002422SZ,2022-09-29
002459SZ,2022-09-29
002460SZ,2022-09-29
002463SZ,2022-09-29
002466SZ,2022-09-29
002475SZ,2022-09-29
002493SZ,2022-09-29
002555SZ,2022-09-29
002594SZ,2022-09-29
002601SZ,2022-09-29
002648SZ,2022-09-29
002709SZ,2022-09-29
002714SZ,2022-09-29
002916SZ,2022-09-29
002920SZ,2022-09-29
002938SZ,2022-09-29
003816SZ,2022-09-29
300014SZ,2022-09-29
300033SZ,2022-09-29
300059SZ,2022-09-29
300122SZ,2022-09-29
300124SZ,2022-09-29
300274SZ,2022-09-29
300308SZ,2022-09-29
300316SZ,2022-09-29
300347SZ,2022-09-29
300394SZ,2022-09-29
300408SZ,2022-09-29
300413SZ,2022-09-29
300418SZ,2022-09-29
300433SZ,2022-09-29
300450SZ,2022-09-29
300498SZ,2022-09-29
300502SZ,2022-09-29
300628SZ,2022-09-29
300661SZ,2022-09-29
300750SZ,2022-09-29
300759SZ,2022-09-29
300760SZ,2022-09-29
300782SZ,2022-09-29
600000SS,2022-09-29
600010SS,2022-09-29
600011SS,2022-09-29
600015SS,2022-09-29
600016SS,2022-09-29
600018SS,2022-09-29
600019SS,2022-09-29
600023SS,2022-09-29
600025SS,2022-09-29
600026SS,2022-09-29
600028SS,2022-09-29
600029SS,2022-09-29
600031SS,2022-09-29
600036SS,2022-09-29
600048SS,2022-09-29
600050SS,2022-09-29
600061SS,2022-09-29
600085SS,2022-09-29
600089SS,2022-09-29
600104SS,2022-09-29
600111SS,2022-09-29
600115SS,2022-09-29
600161SS,2022-09-29
600183SS,2022-09-29
600188SS,2022-09-29
600196SS,2022-09-29
600219SS,2022-09-29
600233SS,2022-09-29
600276SS,2022-09-29
600309SS,2022-09-29
600332SS,2022-09-29
600346SS,2022-09-29
600362SS,2022-09-29
600377SS,2022-09-29
600406SS,2022-09-29
600415SS,2022-09-29
600426SS,2022-09-29
600436SS,2022-09-29
600438SS,2022-09-29
600489SS,2022-09-29
600519SS,2022-09-29
600570SS,2022-09-29
600585SS,2022-09-29
600588SS,2022-09-29
600600SS,2022-09-29
600660SS,2022-09-29
600674SS,2022-09-29
600741SS,2022-09-29
600760SS,2022-09-29
600795SS,2022-09-29
600809SS,2022-09-29
600875SS,2022-09-29
600886SS,2022-09-29
600887SS,2022-09-29
600926SS,2022-09-29
600989SS,2022-09-29
601006SS,2022-09-29
601009SS,2022-09-29
601012SS,2022-09-29
601021SS,2022-09-29
601058SS,2022-09-29
601066SS,2022-09-29
601088SS,2022-09-29
601100SS,2022-09-29
601117SS,2022-09-29
601138SS,2022-09-29
601166SS,2022-09-29
601169SS,2022-09-29
601186SS,2022-09-29
601225SS,2022-09-29
601229SS,2022-09-29
601238SS,2022-09-29
601288SS,2022-09-29
601318SS,2022-09-29
601319SS,2022-09-29
601328SS,2022-09-29
601336SS,2022-09-29
601360SS,2022-09-29
601390SS,2022-09-29
601398SS,2022-09-29
601600SS,2022-09-29
601601SS,2022-09-29
601607SS,2022-09-29
601618SS,2022-09-29
601628SS,2022-09-29
601633SS,2022-09-29
601658SS,2022-09-29
601668SS,2022-09-29
601669SS,2022-09-29
601688SS,2022-09-29
601689SS,2022-09-29
601698SS,2022-09-29
601699SS,2022-09-29
601766SS,2022-09-29
601788SS,2022-09-29
601799SS,2022-09-29
601800SS,2022-09-29
601808SS,2022-09-29
601816SS,2022-09-29
601818SS,2022-09-29
601838SS,2022-09-29
601857SS,2022-09-29
601865SS,2022-09-29
601872SS,2022-09-29
601877SS,2022-09-29
601878SS,2022-09-29
601881SS,2022-09-29
601888SS,2022-09-29
601899SS,2022-09-29
601901SS,2022-09-29
601919SS,2022-09-29
601939SS,2022-09-29
601985SS,2022-09-29
601988SS,2022-09-29
601998SS,2022-09-29
603019SS,2022-09-29
603195SS,2022-09-29
603259SS,2022-09-29
603260SS,2022-09-29
603288SS,2022-09-29
603369SS,2022-09-29
603501SS,2022-09-29
603659SS,2022-09-29
603799SS,2022-09-29
603806SS,2022-09-29
603833SS,2022-09-29
603986SS,2022-09-29
603993SS,2022-09-29
688008SS,2022-09-29
688009SS,2022-09-29
688012SS,2022-09-29
688036SS,2022-09-29
688111SS,2022-09-29
688169SS,2022-09-29
688396SS,2022-09-29
