code,dt
000001SZ,2020-09-28
000002SZ,2020-09-28
000157SZ,2020-09-28
000166SZ,2020-09-28
000333SZ,2020-09-28
000338SZ,2020-09-28
000538SZ,2020-09-28
000568SZ,2020-09-28
000596SZ,2020-09-28
000617SZ,2020-09-28
000625SZ,2020-09-28
000651SZ,2020-09-28
000661SZ,2020-09-28
000708SZ,2020-09-28
000725SZ,2020-09-28
000768SZ,2020-09-28
000776SZ,2020-09-28
000786SZ,2020-09-28
000800SZ,2020-09-28
000807SZ,2020-09-28
000858SZ,2020-09-28
000876SZ,2020-09-28
000895SZ,2020-09-28
000938SZ,2020-09-28
000963SZ,2020-09-28
000999SZ,2020-09-28
001965SZ,2020-09-28
002001SZ,2020-09-28
002007SZ,2020-09-28
002027SZ,2020-09-28
002028SZ,2020-09-28
002050SZ,2020-09-28
002129SZ,2020-09-28
002179SZ,2020-09-28
002230SZ,2020-09-28
002236SZ,2020-09-28
002241SZ,2020-09-28
002271SZ,2020-09-28
002304SZ,2020-09-28
002311SZ,2020-09-28
002371SZ,2020-09-28
002415SZ,2020-09-28
002422SZ,2020-09-28
002459SZ,2020-09-28
002460SZ,2020-09-28
002463SZ,2020-09-28
002466SZ,2020-09-28
002475SZ,2020-09-28
002493SZ,2020-09-28
002555SZ,2020-09-28
002594SZ,2020-09-28
002601SZ,2020-09-28
002648SZ,2020-09-28
002709SZ,2020-09-28
002714SZ,2020-09-28
002916SZ,2020-09-28
002920SZ,2020-09-28
002938SZ,2020-09-28
003816SZ,2020-09-28
300014SZ,2020-09-28
300033SZ,2020-09-28
300059SZ,2020-09-28
300122SZ,2020-09-28
300124SZ,2020-09-28
300274SZ,2020-09-28
300308SZ,2020-09-28
300316SZ,2020-09-28
300347SZ,2020-09-28
300394SZ,2020-09-28
300408SZ,2020-09-28
300413SZ,2020-09-28
300418SZ,2020-09-28
300433SZ,2020-09-28
300450SZ,2020-09-28
300498SZ,2020-09-28
300502SZ,2020-09-28
300628SZ,2020-09-28
300661SZ,2020-09-28
300750SZ,2020-09-28
300759SZ,2020-09-28
300760SZ,2020-09-28
300782SZ,2020-09-28
600000SS,2020-09-28
600010SS,2020-09-28
600011SS,2020-09-28
600015SS,2020-09-28
600016SS,2020-09-28
600018SS,2020-09-28
600019SS,2020-09-28
600023SS,2020-09-28
600025SS,2020-09-28
600026SS,2020-09-28
600028SS,2020-09-28
600029SS,2020-09-28
600031SS,2020-09-28
600036SS,2020-09-28
600048SS,2020-09-28
600050SS,2020-09-28
600061SS,2020-09-28
600085SS,2020-09-28
600089SS,2020-09-28
600104SS,2020-09-28
600111SS,2020-09-28
600115SS,2020-09-28
600161SS,2020-09-28
600183SS,2020-09-28
600188SS,2020-09-28
600196SS,2020-09-28
600219SS,2020-09-28
600233SS,2020-09-28
600276SS,2020-09-28
600309SS,2020-09-28
600332SS,2020-09-28
600346SS,2020-09-28
600362SS,2020-09-28
600377SS,2020-09-28
600406SS,2020-09-28
600415SS,2020-09-28
600426SS,2020-09-28
600436SS,2020-09-28
600438SS,2020-09-28
600489SS,2020-09-28
600519SS,2020-09-28
600570SS,2020-09-28
600585SS,2020-09-28
600588SS,2020-09-28
600600SS,2020-09-28
600660SS,2020-09-28
600674SS,2020-09-28
600741SS,2020-09-28
600760SS,2020-09-28
600795SS,2020-09-28
600809SS,2020-09-28
600875SS,2020-09-28
600886SS,2020-09-28
600887SS,2020-09-28
600926SS,2020-09-28
600989SS,2020-09-28
601006SS,2020-09-28
601009SS,2020-09-28
601012SS,2020-09-28
601021SS,2020-09-28
601058SS,2020-09-28
601066SS,2020-09-28
601088SS,2020-09-28
601100SS,2020-09-28
601117SS,2020-09-28
601138SS,2020-09-28
601166SS,2020-09-28
601169SS,2020-09-28
601186SS,2020-09-28
601225SS,2020-09-28
601229SS,2020-09-28
601238SS,2020-09-28
601288SS,2020-09-28
601318SS,2020-09-28
601319SS,2020-09-28
601328SS,2020-09-28
601336SS,2020-09-28
601360SS,2020-09-28
601390SS,2020-09-28
601398SS,2020-09-28
601600SS,2020-09-28
601601SS,2020-09-28
601607SS,2020-09-28
601618SS,2020-09-28
601628SS,2020-09-28
601633SS,2020-09-28
601658SS,2020-09-28
601668SS,2020-09-28
601669SS,2020-09-28
601688SS,2020-09-28
601689SS,2020-09-28
601698SS,2020-09-28
601699SS,2020-09-28
601766SS,2020-09-28
601788SS,2020-09-28
601799SS,2020-09-28
601800SS,2020-09-28
601808SS,2020-09-28
601816SS,2020-09-28
601818SS,2020-09-28
601838SS,2020-09-28
601857SS,2020-09-28
601865SS,2020-09-28
601872SS,2020-09-28
601877SS,2020-09-28
601878SS,2020-09-28
601881SS,2020-09-28
601888SS,2020-09-28
601899SS,2020-09-28
601901SS,2020-09-28
601919SS,2020-09-28
601939SS,2020-09-28
601985SS,2020-09-28
601988SS,2020-09-28
601998SS,2020-09-28
603019SS,2020-09-28
603195SS,2020-09-28
603259SS,2020-09-28
603260SS,2020-09-28
603288SS,2020-09-28
603369SS,2020-09-28
603501SS,2020-09-28
603659SS,2020-09-28
603799SS,2020-09-28
603806SS,2020-09-28
603833SS,2020-09-28
603986SS,2020-09-28
603993SS,2020-09-28
688008SS,2020-09-28
688009SS,2020-09-28
688012SS,2020-09-28
688036SS,2020-09-28
688111SS,2020-09-28
688169SS,2020-09-28
688396SS,2020-09-28
