code,dt
A,2022-10-06
AAPL,2022-10-06
ABBV,2022-10-06
ABT,2022-10-06
ACGL,2022-10-06
ACN,2022-10-06
ADBE,2022-10-06
ADI,2022-10-06
ADM,2022-10-06
ADP,2022-10-06
ADSK,2022-10-06
AEE,2022-10-06
AEP,2022-10-06
AES,2022-10-06
AFL,2022-10-06
AIG,2022-10-06
AIZ,2022-10-06
AJG,2022-10-06
AKAM,2022-10-06
ALB,2022-10-06
ALGN,2022-10-06
ALL,2022-10-06
ALLE,2022-10-06
AMAT,2022-10-06
AMCR,2022-10-06
AMD,2022-10-06
AME,2022-10-06
AMGN,2022-10-06
AMP,2022-10-06
AMT,2022-10-06
AMZN,2022-10-06
ANET,2022-10-06
ANSS,2022-10-06
AON,2022-10-06
AOS,2022-10-06
APA,2022-10-06
APD,2022-10-06
APH,2022-10-06
APO,2022-10-06
APTV,2022-10-06
ARE,2022-10-06
ATO,2022-10-06
AVB,2022-10-06
AVGO,2022-10-06
AVY,2022-10-06
AWK,2022-10-06
AXON,2022-10-06
AXP,2022-10-06
AZO,2022-10-06
BA,2022-10-06
BAC,2022-10-06
BALL,2022-10-06
BAX,2022-10-06
BBY,2022-10-06
BDX,2022-10-06
BEN,2022-10-06
BG,2022-10-06
BK,2022-10-06
BKNG,2022-10-06
BKR,2022-10-06
BLDR,2022-10-06
BLK,2022-10-06
BMY,2022-10-06
BR,2022-10-06
BRO,2022-10-06
BSX,2022-10-06
BX,2022-10-06
BXP,2022-10-06
C,2022-10-06
CAG,2022-10-06
CAH,2022-10-06
CAT,2022-10-06
CB,2022-10-06
CBOE,2022-10-06
CBRE,2022-10-06
CCL,2022-10-06
CDNS,2022-10-06
CDW,2022-10-06
CF,2022-10-06
CFG,2022-10-06
CHD,2022-10-06
CHRW,2022-10-06
CHTR,2022-10-06
CI,2022-10-06
CINF,2022-10-06
CL,2022-10-06
CLX,2022-10-06
CMCSA,2022-10-06
CME,2022-10-06
CMG,2022-10-06
CMI,2022-10-06
CMS,2022-10-06
CNC,2022-10-06
CNP,2022-10-06
COF,2022-10-06
COO,2022-10-06
COP,2022-10-06
COR,2022-10-06
COST,2022-10-06
CPAY,2022-10-06
CPB,2022-10-06
CPRT,2022-10-06
CPT,2022-10-06
CRL,2022-10-06
CRM,2022-10-06
CRWD,2022-10-06
CSCO,2022-10-06
CSGP,2022-10-06
CSX,2022-10-06
CTAS,2022-10-06
CTRA,2022-10-06
CTSH,2022-10-06
CTVA,2022-10-06
CVS,2022-10-06
CVX,2022-10-06
CZR,2022-10-06
D,2022-10-06
DAL,2022-10-06
DAY,2022-10-06
DD,2022-10-06
DE,2022-10-06
DECK,2022-10-06
DELL,2022-10-06
DFS,2022-10-06
DG,2022-10-06
DGX,2022-10-06
DHI,2022-10-06
DHR,2022-10-06
DIS,2022-10-06
DLR,2022-10-06
DLTR,2022-10-06
DOC,2022-10-06
DOV,2022-10-06
DOW,2022-10-06
DPZ,2022-10-06
DRI,2022-10-06
DTE,2022-10-06
DUK,2022-10-06
DVA,2022-10-06
DVN,2022-10-06
DXCM,2022-10-06
EA,2022-10-06
EBAY,2022-10-06
ECL,2022-10-06
ED,2022-10-06
EFX,2022-10-06
EG,2022-10-06
EIX,2022-10-06
EL,2022-10-06
ELV,2022-10-06
EMN,2022-10-06
EMR,2022-10-06
ENPH,2022-10-06
EOG,2022-10-06
EPAM,2022-10-06
EQIX,2022-10-06
EQR,2022-10-06
EQT,2022-10-06
ERIE,2022-10-06
ES,2022-10-06
ESS,2022-10-06
