code,dt
AAL,2022-08-11
AAPL,2022-08-11
ABUS,2022-08-11
ADBE,2022-08-11
ADI,2022-08-11
ADMA,2022-08-11
AEP,2022-08-11
AGNC,2022-08-11
AKBA,2022-08-11
ALT,2022-08-11
AMAT,2022-08-11
AMD,2022-08-11
AMGN,2022-08-11
AMZN,2022-08-11
APA,2022-08-11
APPS,2022-08-11
ARCC,2022-08-11
ARDX,2022-08-11
ATER,2022-08-11
ATOS,2022-08-11
AUPH,2022-08-11
AVGO,2022-08-11
AZN,2022-08-11
BCRX,2022-08-11
BGC,2022-08-11
BIDU,2022-08-11
BILI,2022-08-11
BKR,2022-08-11
BLDP,2022-08-11
BLNK,2022-08-11
BYND,2022-08-11
CAN,2022-08-11
CELH,2022-08-11
CG,2022-08-11
CGC,2022-08-11
CHRD,2022-08-11
CLNE,2022-08-11
CMCSA,2022-08-11
COMM,2022-08-11
COST,2022-08-11
CPB,2022-08-11
CPRT,2022-08-11
CRON,2022-08-11
CRWD,2022-08-11
CSCO,2022-08-11
CSGP,2022-08-11
CSX,2022-08-11
CTSH,2022-08-11
CZR,2022-08-11
DBX,2022-08-11
DDOG,2022-08-11
DKNG,2022-08-11
DLTR,2022-08-11
DOCU,2022-08-11
DVAX,2022-08-11
DXCM,2022-08-11
EA,2022-08-11
EBAY,2022-08-11
ENPH,2022-08-11
ERIC,2022-08-11
ESPR,2022-08-11
ETSY,2022-08-11
EXC,2022-08-11
EXEL,2022-08-11
EXPE,2022-08-11
FANG,2022-08-11
FAST,2022-08-11
FITB,2022-08-11
FLEX,2022-08-11
FOLD,2022-08-11
FOXA,2022-08-11
FSLR,2022-08-11
FTNT,2022-08-11
FUTU,2022-08-11
GEN,2022-08-11
GERN,2022-08-11
GEVO,2022-08-11
GILD,2022-08-11
GOOG,2022-08-11
GOOGL,2022-08-11
GPRO,2022-08-11
GT,2022-08-11
HBAN,2022-08-11
HIVE,2022-08-11
HON,2022-08-11
HST,2022-08-11
HUT,2022-08-11
IBRX,2022-08-11
INTC,2022-08-11
IOVA,2022-08-11
IQ,2022-08-11
IRWD,2022-08-11
JBLU,2022-08-11
JD,2022-08-11
KDP,2022-08-11
KHC,2022-08-11
LBTYK,2022-08-11
LRCX,2022-08-11
LYFT,2022-08-11
MAR,2022-08-11
MARA,2022-08-11
MAT,2022-08-11
MCHP,2022-08-11
MCRB,2022-08-11
MDLZ,2022-08-11
META,2022-08-11
MGNI,2022-08-11
MLCO,2022-08-11
MNKD,2022-08-11
MNST,2022-08-11
MOMO,2022-08-11
MRNA,2022-08-11
MRVL,2022-08-11
MSFT,2022-08-11
MSTR,2022-08-11
MTCH,2022-08-11
MU,2022-08-11
MVIS,2022-08-11
NDAQ,2022-08-11
NFLX,2022-08-11
NKTR,2022-08-11
NNDM,2022-08-11
NTES,2022-08-11
NTNX,2022-08-11
NVAX,2022-08-11
NVDA,2022-08-11
NWL,2022-08-11
NWSA,2022-08-11
NXPI,2022-08-11
OCGN,2022-08-11
OKTA,2022-08-11
ON,2022-08-11
OPK,2022-08-11
PAA,2022-08-11
PACB,2022-08-11
PAGP,2022-08-11
PANW,2022-08-11
PARA,2022-08-11
PCAR,2022-08-11
PDD,2022-08-11
PENN,2022-08-11
PEP,2022-08-11
PLUG,2022-08-11
PTEN,2022-08-11
PTON,2022-08-11
PYPL,2022-08-11
QCOM,2022-08-11
QUBT,2022-08-11
QVCGA,2022-08-11
RDFN,2022-08-11
REAL,2022-08-11
RIOT,2022-08-11
ROKU,2022-08-11
ROST,2022-08-11
RUN,2022-08-11
SABR,2022-08-11
SAVA,2022-08-11
SBUX,2022-08-11
SFIX,2022-08-11
SGMO,2022-08-11
SIRI,2022-08-11
SLM,2022-08-11
SMCI,2022-08-11
SNDL,2022-08-11
SONO,2022-08-11
STNE,2022-08-11
STX,2022-08-11
TCOM,2022-08-11
TGTX,2022-08-11
TIGR,2022-08-11
TLRY,2022-08-11
TMUS,2022-08-11
TRIP,2022-08-11
TSCO,2022-08-11
TSLA,2022-08-11
TTD,2022-08-11
TXN,2022-08-11
UAL,2022-08-11
UNIT,2022-08-11
VERU,2022-08-11
VKTX,2022-08-11
VLY,2022-08-11
VOD,2022-08-11
VTRS,2022-08-11
VXRT,2022-08-11
WBA,2022-08-11
WBD,2022-08-11
WDAY,2022-08-11
WDC,2022-08-11
WEN,2022-08-11
WW,2022-08-11
WYNN,2022-08-11
XEL,2022-08-11
XP,2022-08-11
XRAY,2022-08-11
XRX,2022-08-11
Z,2022-08-11
ZION,2022-08-11
ZM,2022-08-11
ZS,2022-08-11
