code,dt
AACG,2020-10-20
AAL,2020-10-20
AAOI,2020-10-20
AAON,2020-10-20
AAPL,2020-10-20
ABAT,2020-10-20
ABEO,2020-10-20
ABTS,2020-10-20
ABUS,2020-10-20
ACB,2020-10-20
ACET,2020-10-20
ACGL,2020-10-20
ACGLO,2020-10-20
ACHC,2020-10-20
ACHV,2020-10-20
ACIC,2020-10-20
ACIU,2020-10-20
ACIW,2020-10-20
ACLS,2020-10-20
ACMR,2020-10-20
ACNB,2020-10-20
ACRS,2020-10-20
ACTG,2020-10-20
ADAP,2020-10-20
ADBE,2020-10-20
ADI,2020-10-20
ADIL,2020-10-20
ADMA,2020-10-20
ADP,2020-10-20
ADPT,2020-10-20
ADSK,2020-10-20
ADTN,2020-10-20
ADUS,2020-10-20
ADVM,2020-10-20
AEHL,2020-10-20
AEHR,2020-10-20
AEIS,2020-10-20
AEMD,2020-10-20
AEP,2020-10-20
AEYE,2020-10-20
AFMD,2020-10-20
AFYA,2020-10-20
AGAE,2020-10-20
AGEN,2020-10-20
AGIO,2020-10-20
AGNC,2020-10-20
AGNCM,2020-10-20
AGNCN,2020-10-20
AGNCO,2020-10-20
AGNCP,2020-10-20
AGYS,2020-10-20
AHCO,2020-10-20
AHG,2020-10-20
AIFU,2020-10-20
AIHS,2020-10-20
AIOT,2020-10-20
AIRG,2020-10-20
AKAM,2020-10-20
AKBA,2020-10-20
AKRO,2020-10-20
ALAR,2020-10-20
ALBT,2020-10-20
ALCO,2020-10-20
ALDX,2020-10-20
ALEC,2020-10-20
ALGN,2020-10-20
ALGT,2020-10-20
ALLK,2020-10-20
ALLO,2020-10-20
ALLT,2020-10-20
ALNT,2020-10-20
ALNY,2020-10-20
ALRM,2020-10-20
ALRS,2020-10-20
ALT,2020-10-20
ALTO,2020-10-20
ALTR,2020-10-20
AMAL,2020-10-20
AMAT,2020-10-20
AMBA,2020-10-20
AMCX,2020-10-20
AMD,2020-10-20
AMED,2020-10-20
AMGN,2020-10-20
AMKR,2020-10-20
AMPH,2020-10-20
AMRK,2020-10-20
AMRN,2020-10-20
AMRX,2020-10-20
AMSC,2020-10-20
AMSF,2020-10-20
AMTX,2020-10-20
AMWD,2020-10-20
AMZN,2020-10-20
ANAB,2020-10-20
ANDE,2020-10-20
ANGI,2020-10-20
ANGO,2020-10-20
ANIK,2020-10-20
ANIP,2020-10-20
ANIX,2020-10-20
ANSS,2020-10-20
ANY,2020-10-20
AOSL,2020-10-20
APA,2020-10-20
APDN,2020-10-20
APEI,2020-10-20
APLS,2020-10-20
APLT,2020-10-20
APOG,2020-10-20
APPF,2020-10-20
APPN,2020-10-20
APPS,2020-10-20
APTO,2020-10-20
APVO,2020-10-20
APYX,2020-10-20
AQB,2020-10-20
AQMS,2020-10-20
AQST,2020-10-20
ARAY,2020-10-20
ARCB,2020-10-20
ARCC,2020-10-20
ARCT,2020-10-20
ARDX,2020-10-20
AREC,2020-10-20
ARGX,2020-10-20
ARLP,2020-10-20
AROW,2020-10-20
ARQ,2020-10-20
ARQT,2020-10-20
ARTL,2020-10-20
ARTNA,2020-10-20
ARVN,2020-10-20
ARWR,2020-10-20
ASMB,2020-10-20
ASML,2020-10-20
ASND,2020-10-20
ASPS,2020-10-20
ASRT,2020-10-20
ASRV,2020-10-20
ASTE,2020-10-20
ASTH,2020-10-20
ASUR,2020-10-20
ASYS,2020-10-20
ATEC,2020-10-20
ATER,2020-10-20
ATEX,2020-10-20
ATLC,2020-10-20
ATLO,2020-10-20
ATNI,2020-10-20
ATOM,2020-10-20
ATOS,2020-10-20
ATRA,2020-10-20
ATRC,2020-10-20
ATRO,2020-10-20
ATSG,2020-10-20
ATXI,2020-10-20
ATXS,2020-10-20
ATYR,2020-10-20
AUDC,2020-10-20
AUPH,2020-10-20
AUTL,2020-10-20
AVAV,2020-10-20
AVDL,2020-10-20
AVGO,2020-10-20
AVNW,2020-10-20
AVT,2020-10-20
AVTX,2020-10-20
AVXL,2020-10-20
AWH,2020-10-20
AWRE,2020-10-20
AXDX,2020-10-20
AXGN,2020-10-20
AXON,2020-10-20
AXSM,2020-10-20
AXTI,2020-10-20
AYRO,2020-10-20
AYTU,2020-10-20
AZN,2020-10-20
AZPN,2020-10-20
AZTA,2020-10-20
BACK,2020-10-20
BAND,2020-10-20
BANF,2020-10-20
BANR,2020-10-20
BANX,2020-10-20
BATRA,2020-10-20
BATRK,2020-10-20
BBCP,2020-10-20
BBIO,2020-10-20
BBSI,2020-10-20
BCBP,2020-10-20
BCLI,2020-10-20
BCML,2020-10-20
BCPC,2020-10-20
BCRX,2020-10-20
BCYC,2020-10-20
BDTX,2020-10-20
BEAM,2020-10-20
BECN,2020-10-20
BEEM,2020-10-20
BELFB,2020-10-20
BFC,2020-10-20
BFIN,2020-10-20
BFST,2020-10-20
BGC,2020-10-20
BGFV,2020-10-20
BHAT,2020-10-20
BHF,2020-10-20
BHFAL,2020-10-20
BHFAP,2020-10-20
BIDU,2020-10-20
BILI,2020-10-20
BJRI,2020-10-20
BKNG,2020-10-20
BKR,2020-10-20
BKYI,2020-10-20
BL,2020-10-20
BLBD,2020-10-20
BLDP,2020-10-20
BLFS,2020-10-20
BLIN,2020-10-20
BLKB,2020-10-20
BLMN,2020-10-20
BLNE,2020-10-20
BLNK,2020-10-20
BLRX,2020-10-20
BLUE,2020-10-20
BMRA,2020-10-20
BMRC,2020-10-20
BMRN,2020-10-20
BNGO,2020-10-20
BNTX,2020-10-20
BOKF,2020-10-20
BOOM,2020-10-20
BOXL,2020-10-20
BPMC,2020-10-20
BPOP,2020-10-20
BPRN,2020-10-20
BPYPO,2020-10-20
BPYPP,2020-10-20
BRKL,2020-10-20
BRKR,2020-10-20
BRY,2020-10-20
BSET,2020-10-20
BSGM,2020-10-20
BSRR,2020-10-20
BTAI,2020-10-20
BTBT,2020-10-20
BTCS,2020-10-20
BTCT,2020-10-20
BTOG,2020-10-20
BUSE,2020-10-20
BWB,2020-10-20
BWEN,2020-10-20
BWFG,2020-10-20
BWIN,2020-10-20
BYND,2020-10-20
BYRN,2020-10-20
BYSI,2020-10-20
BZUN,2020-10-20
CAAS,2020-10-20
CABA,2020-10-20
CAC,2020-10-20
CACC,2020-10-20
CAKE,2020-10-20
CALM,2020-10-20
CAMT,2020-10-20
CAN,2020-10-20
CAPR,2020-10-20
CAR,2020-10-20
CARA,2020-10-20
CARE,2020-10-20
CARG,2020-10-20
CARM,2020-10-20
CASH,2020-10-20
CASI,2020-10-20
CASS,2020-10-20
CASY,2020-10-20
CATY,2020-10-20
CBAT,2020-10-20
CBNK,2020-10-20
CBRL,2020-10-20
CBSH,2020-10-20
CBUS,2020-10-20
CCAP,2020-10-20
CCB,2020-10-20
CCBG,2020-10-20
CCD,2020-10-20
CCEC,2020-10-20
CCEP,2020-10-20
CCLD,2020-10-20
CCLDP,2020-10-20
CCNE,2020-10-20
CCOI,2020-10-20
CCRN,2020-10-20
CDLX,2020-10-20
CDNA,2020-10-20
CDNS,2020-10-20
CDTX,2020-10-20
CDW,2020-10-20
CDXC,2020-10-20
CDXS,2020-10-20
CDZI,2020-10-20
CECO,2020-10-20
CELH,2020-10-20
CELZ,2020-10-20
CENN,2020-10-20
CENT,2020-10-20
CENTA,2020-10-20
CENX,2020-10-20
CERS,2020-10-20
CEVA,2020-10-20
CFFN,2020-10-20
CG,2020-10-20
CGBD,2020-10-20
CGC,2020-10-20
CGEN,2020-10-20
CGNX,2020-10-20
CGO,2020-10-20
CHCO,2020-10-20
CHDN,2020-10-20
CHEF,2020-10-20
CHEK,2020-10-20
CHI,2020-10-20
CHKP,2020-10-20
CHR,2020-10-20
CHRD,2020-10-20
CHRS,2020-10-20
CHRW,2020-10-20
CHSCL,2020-10-20
CHSCM,2020-10-20
CHSCN,2020-10-20
CHSCO,2020-10-20
CHSCP,2020-10-20
CHTR,2020-10-20
CHW,2020-10-20
CHX,2020-10-20
CHY,2020-10-20
CIGI,2020-10-20
CINF,2020-10-20
CIVB,2020-10-20
CKPT,2020-10-20
CLAR,2020-10-20
CLBK,2020-10-20
CLDX,2020-10-20
CLFD,2020-10-20
CLIR,2020-10-20
CLLS,2020-10-20
CLMB,2020-10-20
CLMT,2020-10-20
CLNE,2020-10-20
CLPT,2020-10-20
CLRB,2020-10-20
CLRO,2020-10-20
CLSD,2020-10-20
CMBM,2020-10-20
CMCO,2020-10-20
CMCSA,2020-10-20
CME,2020-10-20
CMLS,2020-10-20
CMMB,2020-10-20
CMPR,2020-10-20
CMRX,2020-10-20
CMTL,2020-10-20
CNDT,2020-10-20
CNET,2020-10-20
CNOB,2020-10-20
CNTY,2020-10-20
CNVS,2020-10-20
CNXN,2020-10-20
COCP,2020-10-20
CODA,2020-10-20
CODX,2020-10-20
COGT,2020-10-20
COHU,2020-10-20
COKE,2020-10-20
COLB,2020-10-20
COLL,2020-10-20
COLM,2020-10-20
COMM,2020-10-20
COO,2020-10-20
COOP,2020-10-20
CORT,2020-10-20
COST,2020-10-20
CPB,2020-10-20
CPIX,2020-10-20
CPRT,2020-10-20
CPRX,2020-10-20
CPSH,2020-10-20
CPSS,2020-10-20
CPZ,2020-10-20
CRAI,2020-10-20
CRBP,2020-10-20
CRDF,2020-10-20
CRDL,2020-10-20
CREG,2020-10-20
CRESY,2020-10-20
CREX,2020-10-20
CRIS,2020-10-20
CRMD,2020-10-20
CRMT,2020-10-20
CRNC,2020-10-20
CRNT,2020-10-20
CRNX,2020-10-20
CRON,2020-10-20
CROX,2020-10-20
CRSP,2020-10-20
CRTO,2020-10-20
CRUS,2020-10-20
CRVL,2020-10-20
CRVS,2020-10-20
CRWD,2020-10-20
CRWS,2020-10-20
CSCO,2020-10-20
CSGP,2020-10-20
CSGS,2020-10-20
CSIQ,2020-10-20
CSQ,2020-10-20
CSTE,2020-10-20
CSTL,2020-10-20
CSWC,2020-10-20
CSWI,2020-10-20
CSX,2020-10-20
CTAS,2020-10-20
CTBI,2020-10-20
CTHR,2020-10-20
CTLP,2020-10-20
CTMX,2020-10-20
CTRM,2020-10-20
CTRN,2020-10-20
CTSH,2020-10-20
CTSO,2020-10-20
CTXR,2020-10-20
CUBA,2020-10-20
CUE,2020-10-20
CVBF,2020-10-20
CVCO,2020-10-20
CVGI,2020-10-20
CVGW,2020-10-20
CVLT,2020-10-20
CVV,2020-10-20
CWBC,2020-10-20
CWCO,2020-10-20
CWST,2020-10-20
CYBR,2020-10-20
CYCC,2020-10-20
CYRX,2020-10-20
CYTH,2020-10-20
CYTK,2020-10-20
CZNC,2020-10-20
CZR,2020-10-20
DAIO,2020-10-20
DAKT,2020-10-20
DARE,2020-10-20
DBVT,2020-10-20
DBX,2020-10-20
DCOM,2020-10-20
DDOG,2020-10-20
DENN,2020-10-20
DGICA,2020-10-20
DGII,2020-10-20
DGLY,2020-10-20
DHC,2020-10-20
DHCNI,2020-10-20
DHIL,2020-10-20
DIOD,2020-10-20
DKNG,2020-10-20
DLHC,2020-10-20
DLPN,2020-10-20
DLTH,2020-10-20
DLTR,2020-10-20
DMAC,2020-10-20
DMLP,2020-10-20
DMRC,2020-10-20
DNLI,2020-10-20
DNTH,2020-10-20
DOCU,2020-10-20
DOMH,2020-10-20
DOMO,2020-10-20
DOOO,2020-10-20
DORM,2020-10-20
DOX,2020-10-20
DOYU,2020-10-20
DPZ,2020-10-20
DRIO,2020-10-20
DRRX,2020-10-20
DSGR,2020-10-20
DSGX,2020-10-20
DTIL,2020-10-20
DTSS,2020-10-20
DVAX,2020-10-20
DXCM,2020-10-20
DXLG,2020-10-20
DXPE,2020-10-20
DYAI,2020-10-20
EA,2020-10-20
EBAY,2020-10-20
EBTC,2020-10-20
ECOR,2020-10-20
ECPG,2020-10-20
EDAP,2020-10-20
EDIT,2020-10-20
EDSA,2020-10-20
EDUC,2020-10-20
EEFT,2020-10-20
EFSC,2020-10-20
EGAN,2020-10-20
EHTH,2020-10-20
EKSO,2020-10-20
ENLV,2020-10-20
