code,dt
000001SZ,2024-09-30
000002SZ,2024-09-30
000157SZ,2024-09-30
000166SZ,2024-09-30
000333SZ,2024-09-30
000338SZ,2024-09-30
000538SZ,2024-09-30
000568SZ,2024-09-30
000596SZ,2024-09-30
000617SZ,2024-09-30
000625SZ,2024-09-30
000651SZ,2024-09-30
000661SZ,2024-09-30
000708SZ,2024-09-30
000725SZ,2024-09-30
000768SZ,2024-09-30
000776SZ,2024-09-30
000786SZ,2024-09-30
000800SZ,2024-09-30
000807SZ,2024-09-30
000858SZ,2024-09-30
000876SZ,2024-09-30
000895SZ,2024-09-30
000938SZ,2024-09-30
000963SZ,2024-09-30
000999SZ,2024-09-30
001965SZ,2024-09-30
002001SZ,2024-09-30
002007SZ,2024-09-30
002027SZ,2024-09-30
002028SZ,2024-09-30
002050SZ,2024-09-30
002129SZ,2024-09-30
002179SZ,2024-09-30
002230SZ,2024-09-30
002236SZ,2024-09-30
002241SZ,2024-09-30
002271SZ,2024-09-30
002304SZ,2024-09-30
002311SZ,2024-09-30
002371SZ,2024-09-30
002415SZ,2024-09-30
002422SZ,2024-09-30
002459SZ,2024-09-30
002460SZ,2024-09-30
002463SZ,2024-09-30
002466SZ,2024-09-30
002475SZ,2024-09-30
002493SZ,2024-09-30
002555SZ,2024-09-30
002594SZ,2024-09-30
002601SZ,2024-09-30
002648SZ,2024-09-30
002709SZ,2024-09-30
002714SZ,2024-09-30
002916SZ,2024-09-30
002920SZ,2024-09-30
002938SZ,2024-09-30
003816SZ,2024-09-30
300014SZ,2024-09-30
300033SZ,2024-09-30
300059SZ,2024-09-30
300122SZ,2024-09-30
300124SZ,2024-09-30
300274SZ,2024-09-30
300308SZ,2024-09-30
300316SZ,2024-09-30
300347SZ,2024-09-30
300394SZ,2024-09-30
300408SZ,2024-09-30
300413SZ,2024-09-30
300418SZ,2024-09-30
300433SZ,2024-09-30
300450SZ,2024-09-30
300498SZ,2024-09-30
300502SZ,2024-09-30
300628SZ,2024-09-30
300661SZ,2024-09-30
300750SZ,2024-09-30
300759SZ,2024-09-30
300760SZ,2024-09-30
300782SZ,2024-09-30
600000SS,2024-09-30
600010SS,2024-09-30
600011SS,2024-09-30
600015SS,2024-09-30
600016SS,2024-09-30
600018SS,2024-09-30
600019SS,2024-09-30
600023SS,2024-09-30
600025SS,2024-09-30
600026SS,2024-09-30
600028SS,2024-09-30
600029SS,2024-09-30
600031SS,2024-09-30
600036SS,2024-09-30
600048SS,2024-09-30
600050SS,2024-09-30
600061SS,2024-09-30
600085SS,2024-09-30
600089SS,2024-09-30
600104SS,2024-09-30
600111SS,2024-09-30
600115SS,2024-09-30
600161SS,2024-09-30
600183SS,2024-09-30
600188SS,2024-09-30
600196SS,2024-09-30
600219SS,2024-09-30
600233SS,2024-09-30
600276SS,2024-09-30
600309SS,2024-09-30
600332SS,2024-09-30
600346SS,2024-09-30
600362SS,2024-09-30
600377SS,2024-09-30
600406SS,2024-09-30
600415SS,2024-09-30
600426SS,2024-09-30
600436SS,2024-09-30
600438SS,2024-09-30
600489SS,2024-09-30
600519SS,2024-09-30
600570SS,2024-09-30
600585SS,2024-09-30
600588SS,2024-09-30
600600SS,2024-09-30
600660SS,2024-09-30
600674SS,2024-09-30
600741SS,2024-09-30
600760SS,2024-09-30
600795SS,2024-09-30
600809SS,2024-09-30
600875SS,2024-09-30
600886SS,2024-09-30
600887SS,2024-09-30
600926SS,2024-09-30
600989SS,2024-09-30
601006SS,2024-09-30
601009SS,2024-09-30
601012SS,2024-09-30
601021SS,2024-09-30
601058SS,2024-09-30
601066SS,2024-09-30
601088SS,2024-09-30
601100SS,2024-09-30
601117SS,2024-09-30
601138SS,2024-09-30
601166SS,2024-09-30
601169SS,2024-09-30
601186SS,2024-09-30
601225SS,2024-09-30
601229SS,2024-09-30
601238SS,2024-09-30
601288SS,2024-09-30
601318SS,2024-09-30
601319SS,2024-09-30
601328SS,2024-09-30
601336SS,2024-09-30
601360SS,2024-09-30
601390SS,2024-09-30
601398SS,2024-09-30
601600SS,2024-09-30
601601SS,2024-09-30
601607SS,2024-09-30
601618SS,2024-09-30
601628SS,2024-09-30
601633SS,2024-09-30
601658SS,2024-09-30
601668SS,2024-09-30
601669SS,2024-09-30
601688SS,2024-09-30
601689SS,2024-09-30
601698SS,2024-09-30
601699SS,2024-09-30
601766SS,2024-09-30
601788SS,2024-09-30
601799SS,2024-09-30
601800SS,2024-09-30
601808SS,2024-09-30
601816SS,2024-09-30
601818SS,2024-09-30
601838SS,2024-09-30
601857SS,2024-09-30
601865SS,2024-09-30
601872SS,2024-09-30
601877SS,2024-09-30
601878SS,2024-09-30
601881SS,2024-09-30
601888SS,2024-09-30
601899SS,2024-09-30
601901SS,2024-09-30
601919SS,2024-09-30
601939SS,2024-09-30
601985SS,2024-09-30
601988SS,2024-09-30
601998SS,2024-09-30
603019SS,2024-09-30
603195SS,2024-09-30
603259SS,2024-09-30
603260SS,2024-09-30
603288SS,2024-09-30
603369SS,2024-09-30
603501SS,2024-09-30
603659SS,2024-09-30
603799SS,2024-09-30
603806SS,2024-09-30
603833SS,2024-09-30
603986SS,2024-09-30
603993SS,2024-09-30
688008SS,2024-09-30
688009SS,2024-09-30
688012SS,2024-09-30
688036SS,2024-09-30
688111SS,2024-09-30
688169SS,2024-09-30
688396SS,2024-09-30
