code,dt
000001SZ,2021-07-02
000002SZ,2021-07-02
000157SZ,2021-07-02
000166SZ,2021-07-02
000333SZ,2021-07-02
000338SZ,2021-07-02
000538SZ,2021-07-02
000568SZ,2021-07-02
000596SZ,2021-07-02
000617SZ,2021-07-02
000625SZ,2021-07-02
000651SZ,2021-07-02
000661SZ,2021-07-02
000708SZ,2021-07-02
000725SZ,2021-07-02
000768SZ,2021-07-02
000776SZ,2021-07-02
000786SZ,2021-07-02
000800SZ,2021-07-02
000807SZ,2021-07-02
000858SZ,2021-07-02
000876SZ,2021-07-02
000895SZ,2021-07-02
000938SZ,2021-07-02
000963SZ,2021-07-02
000999SZ,2021-07-02
001965SZ,2021-07-02
002001SZ,2021-07-02
002007SZ,2021-07-02
002027SZ,2021-07-02
002028SZ,2021-07-02
002050SZ,2021-07-02
002129SZ,2021-07-02
002179SZ,2021-07-02
002230SZ,2021-07-02
002236SZ,2021-07-02
002241SZ,2021-07-02
002271SZ,2021-07-02
002304SZ,2021-07-02
002311SZ,2021-07-02
002371SZ,2021-07-02
002415SZ,2021-07-02
002422SZ,2021-07-02
002459SZ,2021-07-02
002460SZ,2021-07-02
002463SZ,2021-07-02
002466SZ,2021-07-02
002475SZ,2021-07-02
002493SZ,2021-07-02
002555SZ,2021-07-02
002594SZ,2021-07-02
002601SZ,2021-07-02
002648SZ,2021-07-02
002709SZ,2021-07-02
002714SZ,2021-07-02
002916SZ,2021-07-02
002920SZ,2021-07-02
002938SZ,2021-07-02
003816SZ,2021-07-02
300014SZ,2021-07-02
300033SZ,2021-07-02
300059SZ,2021-07-02
300122SZ,2021-07-02
300124SZ,2021-07-02
300274SZ,2021-07-02
300308SZ,2021-07-02
300316SZ,2021-07-02
300347SZ,2021-07-02
300394SZ,2021-07-02
300408SZ,2021-07-02
300413SZ,2021-07-02
300418SZ,2021-07-02
300433SZ,2021-07-02
300450SZ,2021-07-02
300498SZ,2021-07-02
300502SZ,2021-07-02
300628SZ,2021-07-02
300661SZ,2021-07-02
300750SZ,2021-07-02
300759SZ,2021-07-02
300760SZ,2021-07-02
300782SZ,2021-07-02
600000SS,2021-07-02
600010SS,2021-07-02
600011SS,2021-07-02
600015SS,2021-07-02
600016SS,2021-07-02
600018SS,2021-07-02
600019SS,2021-07-02
600023SS,2021-07-02
600025SS,2021-07-02
600026SS,2021-07-02
600028SS,2021-07-02
600029SS,2021-07-02
600031SS,2021-07-02
600036SS,2021-07-02
600048SS,2021-07-02
600050SS,2021-07-02
600061SS,2021-07-02
600085SS,2021-07-02
600089SS,2021-07-02
600104SS,2021-07-02
600111SS,2021-07-02
600115SS,2021-07-02
600161SS,2021-07-02
600183SS,2021-07-02
600188SS,2021-07-02
600196SS,2021-07-02
600219SS,2021-07-02
600233SS,2021-07-02
600276SS,2021-07-02
600309SS,2021-07-02
600332SS,2021-07-02
600346SS,2021-07-02
600362SS,2021-07-02
600377SS,2021-07-02
600406SS,2021-07-02
600415SS,2021-07-02
600426SS,2021-07-02
600436SS,2021-07-02
600438SS,2021-07-02
600489SS,2021-07-02
600519SS,2021-07-02
600570SS,2021-07-02
600585SS,2021-07-02
600588SS,2021-07-02
600600SS,2021-07-02
600660SS,2021-07-02
600674SS,2021-07-02
600741SS,2021-07-02
600760SS,2021-07-02
600795SS,2021-07-02
600809SS,2021-07-02
600875SS,2021-07-02
600886SS,2021-07-02
600887SS,2021-07-02
600926SS,2021-07-02
600989SS,2021-07-02
601006SS,2021-07-02
601009SS,2021-07-02
601012SS,2021-07-02
601021SS,2021-07-02
601058SS,2021-07-02
601066SS,2021-07-02
601088SS,2021-07-02
601100SS,2021-07-02
601117SS,2021-07-02
601138SS,2021-07-02
601166SS,2021-07-02
601169SS,2021-07-02
601186SS,2021-07-02
601225SS,2021-07-02
601229SS,2021-07-02
601238SS,2021-07-02
601288SS,2021-07-02
601318SS,2021-07-02
601319SS,2021-07-02
601328SS,2021-07-02
601336SS,2021-07-02
601360SS,2021-07-02
601390SS,2021-07-02
601398SS,2021-07-02
601600SS,2021-07-02
601601SS,2021-07-02
601607SS,2021-07-02
601618SS,2021-07-02
601628SS,2021-07-02
601633SS,2021-07-02
601658SS,2021-07-02
601668SS,2021-07-02
601669SS,2021-07-02
601688SS,2021-07-02
601689SS,2021-07-02
601698SS,2021-07-02
601699SS,2021-07-02
601766SS,2021-07-02
601788SS,2021-07-02
601799SS,2021-07-02
601800SS,2021-07-02
601808SS,2021-07-02
601816SS,2021-07-02
601818SS,2021-07-02
601838SS,2021-07-02
601857SS,2021-07-02
601865SS,2021-07-02
601872SS,2021-07-02
601877SS,2021-07-02
601878SS,2021-07-02
601881SS,2021-07-02
601888SS,2021-07-02
601899SS,2021-07-02
601901SS,2021-07-02
601919SS,2021-07-02
601939SS,2021-07-02
601985SS,2021-07-02
601988SS,2021-07-02
601998SS,2021-07-02
603019SS,2021-07-02
603195SS,2021-07-02
603259SS,2021-07-02
603260SS,2021-07-02
603288SS,2021-07-02
603369SS,2021-07-02
603501SS,2021-07-02
603659SS,2021-07-02
603799SS,2021-07-02
603806SS,2021-07-02
603833SS,2021-07-02
603986SS,2021-07-02
603993SS,2021-07-02
688008SS,2021-07-02
688009SS,2021-07-02
688012SS,2021-07-02
688036SS,2021-07-02
688111SS,2021-07-02
688169SS,2021-07-02
688396SS,2021-07-02
