code,dt
000001SZ,2023-11-20
000002SZ,2023-11-20
000157SZ,2023-11-20
000166SZ,2023-11-20
000333SZ,2023-11-20
000338SZ,2023-11-20
000538SZ,2023-11-20
000568SZ,2023-11-20
000596SZ,2023-11-20
000617SZ,2023-11-20
000625SZ,2023-11-20
000651SZ,2023-11-20
000661SZ,2023-11-20
000708SZ,2023-11-20
000725SZ,2023-11-20
000768SZ,2023-11-20
000776SZ,2023-11-20
000786SZ,2023-11-20
000800SZ,2023-11-20
000807SZ,2023-11-20
000858SZ,2023-11-20
000876SZ,2023-11-20
000895SZ,2023-11-20
000938SZ,2023-11-20
000963SZ,2023-11-20
000999SZ,2023-11-20
001965SZ,2023-11-20
002001SZ,2023-11-20
002007SZ,2023-11-20
002027SZ,2023-11-20
002028SZ,2023-11-20
002050SZ,2023-11-20
002129SZ,2023-11-20
002179SZ,2023-11-20
002230SZ,2023-11-20
002236SZ,2023-11-20
002241SZ,2023-11-20
002271SZ,2023-11-20
002304SZ,2023-11-20
002311SZ,2023-11-20
002371SZ,2023-11-20
002415SZ,2023-11-20
002422SZ,2023-11-20
002459SZ,2023-11-20
002460SZ,2023-11-20
002463SZ,2023-11-20
002466SZ,2023-11-20
002475SZ,2023-11-20
002493SZ,2023-11-20
002555SZ,2023-11-20
002594SZ,2023-11-20
002601SZ,2023-11-20
002648SZ,2023-11-20
002709SZ,2023-11-20
002714SZ,2023-11-20
002916SZ,2023-11-20
002920SZ,2023-11-20
002938SZ,2023-11-20
003816SZ,2023-11-20
300014SZ,2023-11-20
300033SZ,2023-11-20
300059SZ,2023-11-20
300122SZ,2023-11-20
300124SZ,2023-11-20
300274SZ,2023-11-20
300308SZ,2023-11-20
300316SZ,2023-11-20
300347SZ,2023-11-20
300394SZ,2023-11-20
300408SZ,2023-11-20
300413SZ,2023-11-20
300418SZ,2023-11-20
300433SZ,2023-11-20
300450SZ,2023-11-20
300498SZ,2023-11-20
300502SZ,2023-11-20
300628SZ,2023-11-20
300661SZ,2023-11-20
300750SZ,2023-11-20
300759SZ,2023-11-20
300760SZ,2023-11-20
300782SZ,2023-11-20
600000SS,2023-11-20
600010SS,2023-11-20
600011SS,2023-11-20
600015SS,2023-11-20
600016SS,2023-11-20
600018SS,2023-11-20
600019SS,2023-11-20
600023SS,2023-11-20
600025SS,2023-11-20
600026SS,2023-11-20
600028SS,2023-11-20
600029SS,2023-11-20
600031SS,2023-11-20
600036SS,2023-11-20
600048SS,2023-11-20
600050SS,2023-11-20
600061SS,2023-11-20
600085SS,2023-11-20
600089SS,2023-11-20
600104SS,2023-11-20
600111SS,2023-11-20
600115SS,2023-11-20
600161SS,2023-11-20
600183SS,2023-11-20
600188SS,2023-11-20
600196SS,2023-11-20
600219SS,2023-11-20
600233SS,2023-11-20
600276SS,2023-11-20
600309SS,2023-11-20
600332SS,2023-11-20
600346SS,2023-11-20
600362SS,2023-11-20
600377SS,2023-11-20
600406SS,2023-11-20
600415SS,2023-11-20
600426SS,2023-11-20
600436SS,2023-11-20
600438SS,2023-11-20
600489SS,2023-11-20
600519SS,2023-11-20
600570SS,2023-11-20
600585SS,2023-11-20
600588SS,2023-11-20
600600SS,2023-11-20
600660SS,2023-11-20
600674SS,2023-11-20
600741SS,2023-11-20
600760SS,2023-11-20
600795SS,2023-11-20
600809SS,2023-11-20
600875SS,2023-11-20
600886SS,2023-11-20
600887SS,2023-11-20
600926SS,2023-11-20
600989SS,2023-11-20
601006SS,2023-11-20
601009SS,2023-11-20
601012SS,2023-11-20
601021SS,2023-11-20
601058SS,2023-11-20
601066SS,2023-11-20
601088SS,2023-11-20
601100SS,2023-11-20
601117SS,2023-11-20
601138SS,2023-11-20
601166SS,2023-11-20
601169SS,2023-11-20
601186SS,2023-11-20
601225SS,2023-11-20
601229SS,2023-11-20
601238SS,2023-11-20
601288SS,2023-11-20
601318SS,2023-11-20
601319SS,2023-11-20
601328SS,2023-11-20
601336SS,2023-11-20
601360SS,2023-11-20
601390SS,2023-11-20
601398SS,2023-11-20
601600SS,2023-11-20
601601SS,2023-11-20
601607SS,2023-11-20
601618SS,2023-11-20
601628SS,2023-11-20
601633SS,2023-11-20
601658SS,2023-11-20
601668SS,2023-11-20
601669SS,2023-11-20
601688SS,2023-11-20
601689SS,2023-11-20
601698SS,2023-11-20
601699SS,2023-11-20
601766SS,2023-11-20
601788SS,2023-11-20
601799SS,2023-11-20
601800SS,2023-11-20
601808SS,2023-11-20
601816SS,2023-11-20
601818SS,2023-11-20
601838SS,2023-11-20
601857SS,2023-11-20
601865SS,2023-11-20
601872SS,2023-11-20
601877SS,2023-11-20
601878SS,2023-11-20
601881SS,2023-11-20
601888SS,2023-11-20
601899SS,2023-11-20
601901SS,2023-11-20
601919SS,2023-11-20
601939SS,2023-11-20
601985SS,2023-11-20
601988SS,2023-11-20
601998SS,2023-11-20
603019SS,2023-11-20
603195SS,2023-11-20
603259SS,2023-11-20
603260SS,2023-11-20
603288SS,2023-11-20
603369SS,2023-11-20
603501SS,2023-11-20
603659SS,2023-11-20
603799SS,2023-11-20
603806SS,2023-11-20
603833SS,2023-11-20
603986SS,2023-11-20
603993SS,2023-11-20
688008SS,2023-11-20
688009SS,2023-11-20
688012SS,2023-11-20
688036SS,2023-11-20
688111SS,2023-11-20
688169SS,2023-11-20
688396SS,2023-11-20
