code,dt
000001SZ,2020-09-24
000002SZ,2020-09-24
000157SZ,2020-09-24
000166SZ,2020-09-24
000333SZ,2020-09-24
000338SZ,2020-09-24
000538SZ,2020-09-24
000568SZ,2020-09-24
000596SZ,2020-09-24
000617SZ,2020-09-24
000625SZ,2020-09-24
000651SZ,2020-09-24
000661SZ,2020-09-24
000708SZ,2020-09-24
000725SZ,2020-09-24
000768SZ,2020-09-24
000776SZ,2020-09-24
000786SZ,2020-09-24
000800SZ,2020-09-24
000807SZ,2020-09-24
000858SZ,2020-09-24
000876SZ,2020-09-24
000895SZ,2020-09-24
000938SZ,2020-09-24
000963SZ,2020-09-24
000999SZ,2020-09-24
001965SZ,2020-09-24
002001SZ,2020-09-24
002007SZ,2020-09-24
002027SZ,2020-09-24
002028SZ,2020-09-24
002050SZ,2020-09-24
002129SZ,2020-09-24
002179SZ,2020-09-24
002230SZ,2020-09-24
002236SZ,2020-09-24
002241SZ,2020-09-24
002271SZ,2020-09-24
002304SZ,2020-09-24
002311SZ,2020-09-24
002371SZ,2020-09-24
002415SZ,2020-09-24
002422SZ,2020-09-24
002459SZ,2020-09-24
002460SZ,2020-09-24
002463SZ,2020-09-24
002466SZ,2020-09-24
002475SZ,2020-09-24
002493SZ,2020-09-24
002555SZ,2020-09-24
002594SZ,2020-09-24
002601SZ,2020-09-24
002648SZ,2020-09-24
002709SZ,2020-09-24
002714SZ,2020-09-24
002916SZ,2020-09-24
002920SZ,2020-09-24
002938SZ,2020-09-24
003816SZ,2020-09-24
300014SZ,2020-09-24
300033SZ,2020-09-24
300059SZ,2020-09-24
300122SZ,2020-09-24
300124SZ,2020-09-24
300274SZ,2020-09-24
300308SZ,2020-09-24
300316SZ,2020-09-24
300347SZ,2020-09-24
300394SZ,2020-09-24
300408SZ,2020-09-24
300413SZ,2020-09-24
300418SZ,2020-09-24
300433SZ,2020-09-24
300450SZ,2020-09-24
300498SZ,2020-09-24
300502SZ,2020-09-24
300628SZ,2020-09-24
300661SZ,2020-09-24
300750SZ,2020-09-24
300759SZ,2020-09-24
300760SZ,2020-09-24
300782SZ,2020-09-24
600000SS,2020-09-24
600010SS,2020-09-24
600011SS,2020-09-24
600015SS,2020-09-24
600016SS,2020-09-24
600018SS,2020-09-24
600019SS,2020-09-24
600023SS,2020-09-24
600025SS,2020-09-24
600026SS,2020-09-24
600028SS,2020-09-24
600029SS,2020-09-24
600031SS,2020-09-24
600036SS,2020-09-24
600048SS,2020-09-24
600050SS,2020-09-24
600061SS,2020-09-24
600085SS,2020-09-24
600089SS,2020-09-24
600104SS,2020-09-24
600111SS,2020-09-24
600115SS,2020-09-24
600161SS,2020-09-24
600183SS,2020-09-24
600188SS,2020-09-24
600196SS,2020-09-24
600219SS,2020-09-24
600233SS,2020-09-24
600276SS,2020-09-24
600309SS,2020-09-24
600332SS,2020-09-24
600346SS,2020-09-24
600362SS,2020-09-24
600377SS,2020-09-24
600406SS,2020-09-24
600415SS,2020-09-24
600426SS,2020-09-24
600436SS,2020-09-24
600438SS,2020-09-24
600489SS,2020-09-24
600519SS,2020-09-24
600570SS,2020-09-24
600585SS,2020-09-24
600588SS,2020-09-24
600600SS,2020-09-24
600660SS,2020-09-24
600674SS,2020-09-24
600741SS,2020-09-24
600760SS,2020-09-24
600795SS,2020-09-24
600809SS,2020-09-24
600875SS,2020-09-24
600886SS,2020-09-24
600887SS,2020-09-24
600926SS,2020-09-24
600989SS,2020-09-24
601006SS,2020-09-24
601009SS,2020-09-24
601012SS,2020-09-24
601021SS,2020-09-24
601058SS,2020-09-24
601066SS,2020-09-24
601088SS,2020-09-24
601100SS,2020-09-24
601117SS,2020-09-24
601138SS,2020-09-24
601166SS,2020-09-24
601169SS,2020-09-24
601186SS,2020-09-24
601225SS,2020-09-24
601229SS,2020-09-24
601238SS,2020-09-24
601288SS,2020-09-24
601318SS,2020-09-24
601319SS,2020-09-24
601328SS,2020-09-24
601336SS,2020-09-24
601360SS,2020-09-24
601390SS,2020-09-24
601398SS,2020-09-24
601600SS,2020-09-24
601601SS,2020-09-24
601607SS,2020-09-24
601618SS,2020-09-24
601628SS,2020-09-24
601633SS,2020-09-24
601658SS,2020-09-24
601668SS,2020-09-24
601669SS,2020-09-24
601688SS,2020-09-24
601689SS,2020-09-24
601698SS,2020-09-24
601699SS,2020-09-24
601766SS,2020-09-24
601788SS,2020-09-24
601799SS,2020-09-24
601800SS,2020-09-24
601808SS,2020-09-24
601816SS,2020-09-24
601818SS,2020-09-24
601838SS,2020-09-24
601857SS,2020-09-24
601865SS,2020-09-24
601872SS,2020-09-24
601877SS,2020-09-24
601878SS,2020-09-24
601881SS,2020-09-24
601888SS,2020-09-24
601899SS,2020-09-24
601901SS,2020-09-24
601919SS,2020-09-24
601939SS,2020-09-24
601985SS,2020-09-24
601988SS,2020-09-24
601998SS,2020-09-24
603019SS,2020-09-24
603195SS,2020-09-24
603259SS,2020-09-24
603260SS,2020-09-24
603288SS,2020-09-24
603369SS,2020-09-24
603501SS,2020-09-24
603659SS,2020-09-24
603799SS,2020-09-24
603806SS,2020-09-24
603833SS,2020-09-24
603986SS,2020-09-24
603993SS,2020-09-24
688008SS,2020-09-24
688009SS,2020-09-24
688012SS,2020-09-24
688036SS,2020-09-24
688111SS,2020-09-24
688169SS,2020-09-24
688396SS,2020-09-24
