code,dt
AAL,2024-11-01
AAPL,2024-11-01
ABUS,2024-11-01
ADBE,2024-11-01
ADI,2024-11-01
ADMA,2024-11-01
AEP,2024-11-01
AGNC,2024-11-01
AKBA,2024-11-01
ALT,2024-11-01
AMAT,2024-11-01
AMD,2024-11-01
AMGN,2024-11-01
AMZN,2024-11-01
APA,2024-11-01
APPS,2024-11-01
ARCC,2024-11-01
ARDX,2024-11-01
ATER,2024-11-01
ATOS,2024-11-01
AUPH,2024-11-01
AVGO,2024-11-01
AZN,2024-11-01
BCRX,2024-11-01
BGC,2024-11-01
BIDU,2024-11-01
BILI,2024-11-01
BKR,2024-11-01
BLDP,2024-11-01
BLNK,2024-11-01
BYND,2024-11-01
CAN,2024-11-01
CELH,2024-11-01
CG,2024-11-01
CGC,2024-11-01
CHRD,2024-11-01
CLNE,2024-11-01
CMCSA,2024-11-01
COMM,2024-11-01
COST,2024-11-01
CPB,2024-11-01
CPRT,2024-11-01
CRON,2024-11-01
CRWD,2024-11-01
CSCO,2024-11-01
CSGP,2024-11-01
CSX,2024-11-01
CTSH,2024-11-01
CZR,2024-11-01
DBX,2024-11-01
DDOG,2024-11-01
DKNG,2024-11-01
DLTR,2024-11-01
DOCU,2024-11-01
DVAX,2024-11-01
DXCM,2024-11-01
EA,2024-11-01
EBAY,2024-11-01
ENPH,2024-11-01
ERIC,2024-11-01
ESPR,2024-11-01
ETSY,2024-11-01
EXC,2024-11-01
EXEL,2024-11-01
EXPE,2024-11-01
FANG,2024-11-01
FAST,2024-11-01
FITB,2024-11-01
FLEX,2024-11-01
FOLD,2024-11-01
FOXA,2024-11-01
FSLR,2024-11-01
FTNT,2024-11-01
FUTU,2024-11-01
GEN,2024-11-01
GERN,2024-11-01
GEVO,2024-11-01
GILD,2024-11-01
GOOG,2024-11-01
GOOGL,2024-11-01
GPRO,2024-11-01
GT,2024-11-01
HBAN,2024-11-01
HIVE,2024-11-01
HON,2024-11-01
HST,2024-11-01
HUT,2024-11-01
IBRX,2024-11-01
INTC,2024-11-01
IOVA,2024-11-01
IQ,2024-11-01
IRWD,2024-11-01
JBLU,2024-11-01
JD,2024-11-01
KDP,2024-11-01
KHC,2024-11-01
LBTYK,2024-11-01
LRCX,2024-11-01
LYFT,2024-11-01
MAR,2024-11-01
MARA,2024-11-01
MAT,2024-11-01
MCHP,2024-11-01
MCRB,2024-11-01
MDLZ,2024-11-01
META,2024-11-01
MGNI,2024-11-01
MLCO,2024-11-01
MNKD,2024-11-01
MNST,2024-11-01
MOMO,2024-11-01
MRNA,2024-11-01
MRVL,2024-11-01
MSFT,2024-11-01
MSTR,2024-11-01
MTCH,2024-11-01
MU,2024-11-01
MVIS,2024-11-01
NDAQ,2024-11-01
NFLX,2024-11-01
NKTR,2024-11-01
NNDM,2024-11-01
NTES,2024-11-01
NTNX,2024-11-01
NVAX,2024-11-01
NVDA,2024-11-01
NWL,2024-11-01
NWSA,2024-11-01
NXPI,2024-11-01
OCGN,2024-11-01
OKTA,2024-11-01
ON,2024-11-01
OPK,2024-11-01
PAA,2024-11-01
PACB,2024-11-01
PAGP,2024-11-01
PANW,2024-11-01
PARA,2024-11-01
PCAR,2024-11-01
PDD,2024-11-01
PENN,2024-11-01
PEP,2024-11-01
PLUG,2024-11-01
PTEN,2024-11-01
PTON,2024-11-01
PYPL,2024-11-01
QCOM,2024-11-01
QUBT,2024-11-01
QVCGA,2024-11-01
RDFN,2024-11-01
REAL,2024-11-01
RIOT,2024-11-01
ROKU,2024-11-01
ROST,2024-11-01
RUN,2024-11-01
SABR,2024-11-01
SAVA,2024-11-01
SBUX,2024-11-01
SFIX,2024-11-01
SGMO,2024-11-01
SIRI,2024-11-01
SLM,2024-11-01
SMCI,2024-11-01
SNDL,2024-11-01
SONO,2024-11-01
STNE,2024-11-01
STX,2024-11-01
TCOM,2024-11-01
TGTX,2024-11-01
TIGR,2024-11-01
TLRY,2024-11-01
TMUS,2024-11-01
TRIP,2024-11-01
TSCO,2024-11-01
TSLA,2024-11-01
TTD,2024-11-01
TXN,2024-11-01
UAL,2024-11-01
UNIT,2024-11-01
VERU,2024-11-01
VKTX,2024-11-01
VLY,2024-11-01
VOD,2024-11-01
VTRS,2024-11-01
VXRT,2024-11-01
WBA,2024-11-01
WBD,2024-11-01
WDAY,2024-11-01
WDC,2024-11-01
WEN,2024-11-01
WW,2024-11-01
WYNN,2024-11-01
XEL,2024-11-01
XP,2024-11-01
XRAY,2024-11-01
XRX,2024-11-01
Z,2024-11-01
ZION,2024-11-01
ZM,2024-11-01
ZS,2024-11-01
