code,dt
A,2022-06-24
AAPL,2022-06-24
ABBV,2022-06-24
ABT,2022-06-24
ACGL,2022-06-24
ACN,2022-06-24
ADBE,2022-06-24
ADI,2022-06-24
ADM,2022-06-24
ADP,2022-06-24
ADSK,2022-06-24
AEE,2022-06-24
AEP,2022-06-24
AES,2022-06-24
AFL,2022-06-24
AIG,2022-06-24
AIZ,2022-06-24
AJG,2022-06-24
AKAM,2022-06-24
ALB,2022-06-24
ALGN,2022-06-24
ALL,2022-06-24
ALLE,2022-06-24
AMAT,2022-06-24
AMCR,2022-06-24
AMD,2022-06-24
AME,2022-06-24
AMGN,2022-06-24
AMP,2022-06-24
AMT,2022-06-24
AMZN,2022-06-24
ANET,2022-06-24
ANSS,2022-06-24
AON,2022-06-24
AOS,2022-06-24
APA,2022-06-24
APD,2022-06-24
APH,2022-06-24
APO,2022-06-24
APTV,2022-06-24
ARE,2022-06-24
ATO,2022-06-24
AVB,2022-06-24
AVGO,2022-06-24
AVY,2022-06-24
AWK,2022-06-24
AXON,2022-06-24
AXP,2022-06-24
AZO,2022-06-24
BA,2022-06-24
BAC,2022-06-24
BALL,2022-06-24
BAX,2022-06-24
BBY,2022-06-24
BDX,2022-06-24
BEN,2022-06-24
BG,2022-06-24
BK,2022-06-24
BKNG,2022-06-24
BKR,2022-06-24
BLDR,2022-06-24
BLK,2022-06-24
BMY,2022-06-24
BR,2022-06-24
BRO,2022-06-24
BSX,2022-06-24
BX,2022-06-24
BXP,2022-06-24
C,2022-06-24
CAG,2022-06-24
CAH,2022-06-24
CAT,2022-06-24
CB,2022-06-24
CBOE,2022-06-24
CBRE,2022-06-24
CCL,2022-06-24
CDNS,2022-06-24
CDW,2022-06-24
CF,2022-06-24
CFG,2022-06-24
CHD,2022-06-24
CHRW,2022-06-24
CHTR,2022-06-24
CI,2022-06-24
CINF,2022-06-24
CL,2022-06-24
CLX,2022-06-24
CMCSA,2022-06-24
CME,2022-06-24
CMG,2022-06-24
CMI,2022-06-24
CMS,2022-06-24
CNC,2022-06-24
CNP,2022-06-24
COF,2022-06-24
COO,2022-06-24
COP,2022-06-24
COR,2022-06-24
COST,2022-06-24
CPAY,2022-06-24
CPB,2022-06-24
CPRT,2022-06-24
CPT,2022-06-24
CRL,2022-06-24
CRM,2022-06-24
CRWD,2022-06-24
CSCO,2022-06-24
CSGP,2022-06-24
CSX,2022-06-24
CTAS,2022-06-24
CTRA,2022-06-24
CTSH,2022-06-24
CTVA,2022-06-24
CVS,2022-06-24
CVX,2022-06-24
CZR,2022-06-24
D,2022-06-24
DAL,2022-06-24
DAY,2022-06-24
DD,2022-06-24
DE,2022-06-24
DECK,2022-06-24
DELL,2022-06-24
DFS,2022-06-24
DG,2022-06-24
DGX,2022-06-24
DHI,2022-06-24
DHR,2022-06-24
DIS,2022-06-24
DLR,2022-06-24
DLTR,2022-06-24
DOC,2022-06-24
DOV,2022-06-24
DOW,2022-06-24
DPZ,2022-06-24
DRI,2022-06-24
DTE,2022-06-24
DUK,2022-06-24
DVA,2022-06-24
DVN,2022-06-24
DXCM,2022-06-24
EA,2022-06-24
EBAY,2022-06-24
ECL,2022-06-24
ED,2022-06-24
EFX,2022-06-24
EG,2022-06-24
EIX,2022-06-24
EL,2022-06-24
ELV,2022-06-24
EMN,2022-06-24
EMR,2022-06-24
ENPH,2022-06-24
EOG,2022-06-24
EPAM,2022-06-24
EQIX,2022-06-24
EQR,2022-06-24
EQT,2022-06-24
ERIE,2022-06-24
ES,2022-06-24
ESS,2022-06-24
ETN,2022-06-24
ETR,2022-06-24
EVRG,2022-06-24
EW,2022-06-24
EXC,2022-06-24
EXPD,2022-06-24
EXPE,2022-06-24
EXR,2022-06-24
F,2022-06-24
FANG,2022-06-24
FAST,2022-06-24
FCX,2022-06-24
FDS,2022-06-24
FDX,2022-06-24
FE,2022-06-24
FFIV,2022-06-24
FI,2022-06-24
FICO,2022-06-24
FIS,2022-06-24
FITB,2022-06-24
FOX,2022-06-24
FOXA,2022-06-24
FRT,2022-06-24
FSLR,2022-06-24
FTNT,2022-06-24
FTV,2022-06-24
GD,2022-06-24
GDDY,2022-06-24
GE,2022-06-24
GEN,2022-06-24
GILD,2022-06-24
GIS,2022-06-24
GL,2022-06-24
GLW,2022-06-24
GM,2022-06-24
GNRC,2022-06-24
GOOG,2022-06-24
GOOGL,2022-06-24
GPC,2022-06-24
GPN,2022-06-24
GRMN,2022-06-24
GS,2022-06-24
GWW,2022-06-24
HAL,2022-06-24
HAS,2022-06-24
HBAN,2022-06-24
HCA,2022-06-24
HD,2022-06-24
HES,2022-06-24
HIG,2022-06-24
HII,2022-06-24
HLT,2022-06-24
HOLX,2022-06-24
HON,2022-06-24
HPE,2022-06-24
HPQ,2022-06-24
HRL,2022-06-24
HSIC,2022-06-24
HST,2022-06-24
HSY,2022-06-24
HUBB,2022-06-24
HUM,2022-06-24
HWM,2022-06-24
IBM,2022-06-24
ICE,2022-06-24
IDXX,2022-06-24
IEX,2022-06-24
IFF,2022-06-24
INCY,2022-06-24
INTC,2022-06-24
INTU,2022-06-24
INVH,2022-06-24
IP,2022-06-24
IPG,2022-06-24
IQV,2022-06-24
IR,2022-06-24
IRM,2022-06-24
ISRG,2022-06-24
IT,2022-06-24
ITW,2022-06-24
IVZ,2022-06-24
J,2022-06-24
JBHT,2022-06-24
JBL,2022-06-24
JCI,2022-06-24
JKHY,2022-06-24
JNJ,2022-06-24
JNPR,2022-06-24
JPM,2022-06-24
K,2022-06-24
KDP,2022-06-24
KEY,2022-06-24
KEYS,2022-06-24
KHC,2022-06-24
KIM,2022-06-24
KKR,2022-06-24
KLAC,2022-06-24
KMB,2022-06-24
KMI,2022-06-24
KMX,2022-06-24
KO,2022-06-24
KR,2022-06-24
L,2022-06-24
LDOS,2022-06-24
LEN,2022-06-24
LH,2022-06-24
LHX,2022-06-24
LII,2022-06-24
LIN,2022-06-24
LKQ,2022-06-24
LLY,2022-06-24
LMT,2022-06-24
LNT,2022-06-24
LOW,2022-06-24
LRCX,2022-06-24
LULU,2022-06-24
LUV,2022-06-24
LVS,2022-06-24
LW,2022-06-24
LYB,2022-06-24
LYV,2022-06-24
MA,2022-06-24
MAA,2022-06-24
MAR,2022-06-24
MAS,2022-06-24
MCD,2022-06-24
MCHP,2022-06-24
MCK,2022-06-24
MCO,2022-06-24
MDLZ,2022-06-24
MDT,2022-06-24
MET,2022-06-24
META,2022-06-24
MGM,2022-06-24
MHK,2022-06-24
MKC,2022-06-24
MKTX,2022-06-24
MLM,2022-06-24
MMC,2022-06-24
MMM,2022-06-24
MNST,2022-06-24
MO,2022-06-24
MOH,2022-06-24
MOS,2022-06-24
MPC,2022-06-24
MPWR,2022-06-24
MRK,2022-06-24
MRNA,2022-06-24
MS,2022-06-24
MSCI,2022-06-24
